Time, RegD [W], Tie Power [W], Total Pref [W]
25.0, -370.7528381347656, -4355.5888671875, 0.0
25.25, -370.7528381347656, -4649.05419921875, 0.0
25.5, -370.7528381347656, -4599.794921875, 0.0
25.75, -370.7528381347656, -4610.88037109375, 0.0
26.0, -370.7528381347656, -4701.0673828125, 0.0
26.25, -370.7528381347656, -4446.58154296875, 0.0
26.5, -370.7528381347656, -4657.63037109375, 0.0
26.75, -370.7528381347656, -4461.82568359375, 0.0
27.0, -492.75311279296875, -4707.8017578125, 0.0
27.25, -492.75311279296875, -4329.302734375, 0.0
27.5, -492.75311279296875, -4553.3369140625, 0.0
27.75, -492.75311279296875, -4505.994140625, 0.0
28.0, -492.75311279296875, -1569.9024658203125, 0.0
28.25, -492.75311279296875, -256.7969970703125, 0.0
28.5, -492.75311279296875, -316.9256591796875, 0.0
28.75, -492.75311279296875, 93.63823699951172, 0.0
29.0, -492.75311279296875, 90.9245834350586, 0.0
29.25, -492.75311279296875, -268.483642578125, 0.0
29.5, -492.75311279296875, -115.80048370361328, 0.0
29.75, -492.75311279296875, -220.91812133789062, 0.0
30.0, -492.75311279296875, -309.07879638671875, 0.0
30.25, -492.75311279296875, 85.14590454101562, -492.0
30.5, -492.75311279296875, -14.887927055358887, -492.0
30.75, -492.75311279296875, -668.780029296875, -492.0
31.0, -621.5032348632812, -724.3602294921875, -492.0
31.25, -621.5032348632812, -358.9896240234375, 848.0
31.5, -621.5032348632812, -295.9496765136719, 250.0
31.75, -621.5032348632812, -304.6583251953125, -437.0
32.0, -621.5032348632812, -357.12872314453125, -437.0
32.25, -621.5032348632812, -650.16796875, -437.0
32.5, -621.5032348632812, -534.4631958007812, -437.0
32.75, -621.5032348632812, -638.1604614257812, -437.0
33.0, -621.5032348632812, -651.261474609375, -437.0
33.25, -621.5032348632812, -610.4878540039062, -437.0
33.5, -621.5032348632812, -705.0641479492188, -437.0
33.75, -621.5032348632812, -360.3036193847656, -437.0
34.0, -621.5032348632812, -352.3063659667969, -437.0
34.25, -621.5032348632812, -751.2705078125, -437.0
34.5, -621.5032348632812, -742.1686401367188, -437.0
34.75, -621.5032348632812, -416.078857421875, -437.0
35.0, -751.5032348632812, -343.24102783203125, -72.0
35.25, -751.5032348632812, -574.0073852539062, -447.0
35.5, -751.5032348632812, -743.1163940429688, -613.0
35.75, -751.5032348632812, -624.8888549804688, -613.0
36.0, -751.5032348632812, -663.0048217773438, -613.0
36.25, -751.5032348632812, -897.0833740234375, -613.0
36.5, -751.5032348632812, -560.5945434570312, -613.0
36.75, -751.5032348632812, -900.246337890625, -613.0
37.0, -751.5032348632812, -890.4119873046875, -613.0
37.25, -751.5032348632812, -540.83837890625, -613.0
37.5, -751.5032348632812, -536.7615966796875, -613.0
37.75, -751.5032348632812, -919.7288818359375, -613.0
38.0, -751.5032348632812, -927.1647338867188, -613.0
38.25, -751.5032348632812, -545.3621826171875, -613.0
38.5, -751.5032348632812, -633.8052978515625, -613.0
38.75, -751.5032348632812, -878.289306640625, -613.0
39.0, -881.5032348632812, -858.0482788085938, -613.0
39.25, -881.5032348632812, -699.0757446289062, -661.0
39.5, -881.5032348632812, -878.9900512695312, -772.0
39.75, -881.5032348632812, -909.4312133789062, -772.0
40.0, -881.5032348632812, -725.4088134765625, -772.0
40.25, -881.5032348632812, -853.7835083007812, -772.0
40.5, -881.5032348632812, -808.6576538085938, -772.0
40.75, -881.5032348632812, -832.0711059570312, -772.0
41.0, -881.5032348632812, -690.086181640625, -772.0
41.25, -881.5032348632812, -1068.69140625, -772.0
41.5, -881.5032348632812, -1072.295166015625, -772.0
41.75, -881.5032348632812, -778.7005004882812, -772.0
42.0, -881.5032348632812, -687.1077880859375, -772.0
42.25, -881.5032348632812, -1085.6978759765625, -772.0
42.5, -881.5032348632812, -1078.817138671875, -772.0
42.75, -881.5032348632812, -807.0303344726562, -772.0
43.0, -1011.5032348632812, -961.1442260742188, -772.0
43.25, -1011.5032348632812, -967.5667114257812, -1010.0
43.5, -1011.5032348632812, -929.5870361328125, -1092.0
43.75, -1011.5032348632812, -1206.92333984375, -1092.0
44.0, -1011.5032348632812, -1300.07861328125, -1092.0
44.25, -1011.5032348632812, -1379.8304443359375, -1092.0
44.5, -1011.5032348632812, -1403.9737548828125, -1092.0
44.75, -1011.5032348632812, -1065.12841796875, -1092.0
45.0, -1011.5032348632812, -1227.5159912109375, -1092.0
45.25, -1011.5032348632812, -1097.378173828125, -1092.0
45.5, -1011.5032348632812, -1005.850341796875, -1092.0
45.75, -1011.5032348632812, -1363.7109375, -1092.0
46.0, -1011.5032348632812, -1243.2110595703125, -1092.0
46.25, -1011.5032348632812, -1240.6519775390625, -1092.0
46.5, -1011.5032348632812, -1240.0213623046875, -1092.0
46.75, -1011.5032348632812, -1205.2581787109375, -1092.0
47.0, -1141.5032958984375, -1219.437744140625, -1092.0
47.25, -1141.5032958984375, -1405.136474609375, -1089.0
47.5, -1141.5032958984375, -1391.5352783203125, -1085.0
47.75, -1141.5032958984375, -1061.3656005859375, -1089.0
48.0, -1141.5032958984375, -1238.945556640625, -1088.0
48.25, -1141.5032958984375, -1259.662109375, -1088.0
48.5, -1141.5032958984375, -1389.4771728515625, -1088.0
48.75, -1141.5032958984375, -1129.3731689453125, -1088.0
49.0, -1141.5032958984375, -1236.389404296875, -1088.0
49.25, -1141.5032958984375, -1144.6346435546875, -1088.0
49.5, -1141.5032958984375, -1002.8572387695312, -1088.0
49.75, -1141.5032958984375, -1397.86474609375, -1088.0
50.0, -1141.5032958984375, -1375.7525634765625, -1088.0
50.25, -1141.5032958984375, -1075.745849609375, -1088.0
50.5, -1141.5032958984375, -1158.831787109375, -1088.0
50.75, -1141.5032958984375, -1147.305419921875, -1088.0
51.0, -1271.5032958984375, -1024.41455078125, -1163.0
51.25, -1271.5032958984375, -1357.7203369140625, -1269.0
51.5, -1271.5032958984375, -1304.6717529296875, -1322.0
51.75, -1271.5032958984375, -1523.196533203125, -1322.0
52.0, -1271.5032958984375, -1607.034912109375, -1322.0
52.25, -1271.5032958984375, -1239.069580078125, -1322.0
52.5, -1271.5032958984375, -1569.4952392578125, -1322.0
52.75, -1271.5032958984375, -1594.3740234375, -1322.0
53.0, -1271.5032958984375, -1500.50439453125, -1322.0
53.25, -1271.5032958984375, -1339.8154296875, -1322.0
53.5, -1271.5032958984375, -1571.8367919921875, -1322.0
53.75, -1271.5032958984375, -1525.582763671875, -1322.0
54.0, -1271.5032958984375, -1468.6435546875, -1322.0
54.25, -1271.5032958984375, -1559.8868408203125, -1322.0
54.5, -1271.5032958984375, -1591.4774169921875, -1322.0
54.75, -1271.5032958984375, -1335.4346923828125, -1322.0
55.0, -1373.7523193359375, -1242.439208984375, -1322.0
55.25, -1373.7523193359375, -1592.3974609375, -1328.0
55.5, -1373.7523193359375, -1609.5435791015625, -1338.0
55.75, -1373.7523193359375, -1388.61865234375, -1338.0
56.0, -1373.7523193359375, -1355.43115234375, -1338.0
56.25, -1373.7523193359375, -1638.42236328125, -1338.0
56.5, -1373.7523193359375, -1578.419921875, -1338.0
56.75, -1373.7523193359375, -1355.7032470703125, -1338.0
57.0, -1373.7523193359375, -1329.7376708984375, -1338.0
57.25, -1373.7523193359375, -1430.8984375, -1338.0
57.5, -1373.7523193359375, -1376.8905029296875, -1338.0
57.75, -1373.7523193359375, -1415.1668701171875, -1338.0
58.0, -1373.7523193359375, -1505.87158203125, -1338.0
58.25, -1373.7523193359375, -1604.4263916015625, -1338.0
58.5, -1373.7523193359375, -1347.076416015625, -1338.0
58.75, -1373.7523193359375, -1534.656005859375, -1338.0
59.0, -1457.001953125, -1646.0887451171875, -1394.0
59.25, -1457.001953125, -1374.2803955078125, -1474.0
59.5, -1457.001953125, -1435.5537109375, -1516.0
59.75, -1457.001953125, -1804.2327880859375, -1516.0
60.0, -1457.001953125, -1753.8392333984375, -1516.0
60.25, -1457.001953125, -1549.339599609375, -1516.0
60.5, -1457.001953125, -1623.5228271484375, -1516.0
60.75, -1457.001953125, -1731.9656982421875, -1516.0
61.0, -1457.001953125, -1705.7479248046875, -1516.0
61.25, -1457.001953125, -1808.0926513671875, -1516.0
61.5, -1457.001953125, -1665.49169921875, -1516.0
61.75, -1457.001953125, -1639.3121337890625, -1516.0
62.0, -1457.001953125, -1801.0594482421875, -1516.0
62.25, -1457.001953125, -1461.721435546875, -1516.0
62.5, -1457.001953125, -1438.8037109375, -1516.0
62.75, -1457.001953125, -1818.31103515625, -1516.0
63.0, -1536.251953125, -1818.1981201171875, -1516.0
63.25, -1536.251953125, -1454.5474853515625, -1525.0
63.5, -1536.251953125, -1456.190185546875, -1534.0
63.75, -1536.251953125, -1820.180908203125, -1540.0
64.0, -1536.251953125, -1777.2349853515625, -1540.0
64.25, -1536.251953125, -1630.8023681640625, -1540.0
64.5, -1536.251953125, -1829.599365234375, -1540.0
64.75, -1536.251953125, -1605.8555908203125, -1540.0
65.0, -1536.251953125, -1458.11083984375, -1540.0
65.25, -1536.251953125, -1820.7047119140625, -1540.0
65.5, -1536.251953125, -1716.576416015625, -1540.0
65.75, -1536.251953125, -1632.4027099609375, -1540.0
66.0, -1536.251953125, -1616.7486572265625, -1540.0
66.25, -1536.251953125, -1512.7340087890625, -1540.0
66.5, -1536.251953125, -1492.765380859375, -1540.0
66.75, -1536.251953125, -1716.708251953125, -1540.0
67.0, -1594.251220703125, -1588.103271484375, -1540.0
67.25, -1594.251220703125, -1790.1114501953125, -1546.0
67.5, -1594.251220703125, -1836.5189208984375, -1550.0
67.75, -1594.251220703125, -1512.81396484375, -1550.0
68.0, -1594.251220703125, -1673.2100830078125, -1550.0
68.25, -1594.251220703125, -1629.4281005859375, -1550.0
68.5, -1594.251220703125, -1548.3585205078125, -1550.0
68.75, -1594.251220703125, -1757.798828125, -1550.0
69.0, -1594.251220703125, -1851.06884765625, -1550.0
69.25, -1594.251220703125, -1521.8271484375, -1550.0
69.5, -1594.251220703125, -1473.5382080078125, -1550.0
69.75, -1594.251220703125, -1849.3236083984375, -1550.0
70.0, -1594.251220703125, -1835.2342529296875, -1550.0
70.25, -1594.251220703125, -1671.751708984375, -1550.0
70.5, -1594.251220703125, -1805.477294921875, -1550.0
70.75, -1594.251220703125, -1498.9578857421875, -1550.0
71.0, -1637.0009765625, -1484.0081787109375, -1550.0
71.25, -1637.0009765625, -1847.518798828125, -1570.0
71.5, -1637.0009765625, -1883.85498046875, -1602.0
71.75, -1637.0009765625, -1602.430908203125, -1623.0
72.0, -1637.0009765625, -1541.5506591796875, -1623.0
72.25, -1637.0009765625, -1810.319580078125, -1623.0
72.5, -1637.0009765625, -1926.069580078125, -1623.0
72.75, -1637.0009765625, -1671.2886962890625, -1623.0
73.0, -1637.0009765625, -1568.0577392578125, -1623.0
73.25, -1637.0009765625, -1891.6019287109375, -1623.0
73.5, -1637.0009765625, -1923.6971435546875, -1623.0
73.75, -1637.0009765625, -1631.7152099609375, -1623.0
74.0, -1637.0009765625, -1551.9967041015625, -1623.0
74.25, -1637.0009765625, -1891.4920654296875, -1623.0
74.5, -1637.0009765625, -1770.2633056640625, -1623.0
74.75, -1637.0009765625, -1596.8624267578125, -1623.0
75.0, -1677.0009765625, -1579.7095947265625, -1636.0
75.25, -1677.0009765625, -1846.02392578125, -1636.0
75.5, -1677.0009765625, -1804.74169921875, -1649.0
75.75, -1677.0009765625, -1771.200439453125, -1649.0
76.0, -1677.0009765625, -1841.8563232421875, -1649.0
76.25, -1677.0009765625, -1592.295654296875, -1649.0
76.5, -1677.0009765625, -1572.1845703125, -1649.0
76.75, -1677.0009765625, -1913.449951171875, -1649.0
77.0, -1677.0009765625, -1784.9718017578125, -1649.0
77.25, -1677.0009765625, -1688.4527587890625, -1649.0
77.5, -1677.0009765625, -1728.694091796875, -1649.0
77.75, -1677.0009765625, -1698.811767578125, -1649.0
78.0, -1677.0009765625, -1596.6966552734375, -1649.0
78.25, -1677.0009765625, -1756.0703125, -1649.0
78.5, -1677.0009765625, -1612.776611328125, -1649.0
78.75, -1677.0009765625, -1902.2298583984375, -1649.0
79.0, -1717.0009765625, -1865.952392578125, -1629.0
79.25, -1717.0009765625, -1570.822021484375, -1649.0
79.5, -1717.0009765625, -1572.26123046875, -1659.0
79.75, -1717.0009765625, -1834.8282470703125, -1659.0
80.0, -1717.0009765625, -1902.7191162109375, -1659.0
80.25, -1717.0009765625, -1824.04052734375, -1659.0
80.5, -1717.0009765625, -1928.03857421875, -1659.0
80.75, -1717.0009765625, -1596.979248046875, -1659.0
81.0, -1717.0009765625, -1582.4046630859375, -1659.0
81.25, -1717.0009765625, -1951.619140625, -1659.0
81.5, -1717.0009765625, -1934.636962890625, -1659.0
81.75, -1717.0009765625, -1587.52197265625, -1659.0
82.0, -1717.0009765625, -1623.4781494140625, -1659.0
82.25, -1717.0009765625, -1847.8297119140625, -1659.0
82.5, -1717.0009765625, -1780.2918701171875, -1659.0
82.75, -1717.0009765625, -1636.024658203125, -1659.0
83.0, -1734.500244140625, -1768.14794921875, -1659.0
83.25, -1734.500244140625, -1951.6561279296875, -1741.0
83.5, -1734.500244140625, -2031.3070068359375, -1773.0
83.75, -1734.500244140625, -1694.1522216796875, -1773.0
84.0, -1734.500244140625, -1727.9288330078125, -1773.0
84.25, -1734.500244140625, -2057.418701171875, -1773.0
84.5, -1734.500244140625, -2067.198486328125, -1773.0
84.75, -1734.500244140625, -1707.3428955078125, -1773.0
85.0, -1734.500244140625, -1737.3853759765625, -1773.0
85.25, -1734.500244140625, -2066.890869140625, -1773.0
85.5, -1734.500244140625, -2050.4404296875, -1773.0
85.75, -1734.500244140625, -1707.548095703125, -1773.0
86.0, -1734.500244140625, -1760.560302734375, -1773.0
86.25, -1734.500244140625, -1880.587646484375, -1773.0
86.5, -1734.500244140625, -1755.099853515625, -1773.0
86.75, -1734.500244140625, -1851.9273681640625, -1773.0
87.0, -1737.0, -1797.640625, -1678.0
87.25, -1737.0, -1706.2158203125, -1586.0
87.5, -1737.0, -1519.477294921875, -1587.0
87.75, -1737.0, -1887.3179931640625, -1587.0
88.0, -1737.0, -1828.4432373046875, -1587.0
88.25, -1737.0, -1665.7200927734375, -1587.0
88.5, -1737.0, -1680.1964111328125, -1587.0
88.75, -1737.0, -1736.3572998046875, -1587.0
89.0, -1737.0, -1531.72021484375, -1587.0
89.25, -1737.0, -1862.0147705078125, -1587.0
89.5, -1737.0, -1844.791259765625, -1587.0
89.75, -1737.0, -1534.8341064453125, -1587.0
90.0, -1737.0, -1666.297607421875, -1587.0
90.25, -1737.0, -1535.9918212890625, -1587.0
90.5, -1737.0, -1514.643798828125, -1587.0
90.75, -1737.0, -1882.805908203125, -1587.0
91.0, -1736.25, -1847.9752197265625, -1587.0
91.25, -1736.25, -1606.9317626953125, -1744.0
91.5, -1736.25, -1925.3009033203125, -1784.0
91.75, -1736.25, -2004.424072265625, -1814.0
92.0, -1736.25, -1929.115478515625, -1814.0
92.25, -1736.25, -2088.49462890625, -1814.0
92.5, -1736.25, -2108.064208984375, -1814.0
92.75, -1736.25, -1755.9739990234375, -1814.0
93.0, -1736.25, -1741.845947265625, -1814.0
93.25, -1736.25, -2091.4921875, -1814.0
93.5, -1736.25, -2110.035888671875, -1814.0
93.75, -1736.25, -1767.428466796875, -1814.0
94.0, -1736.25, -1966.2564697265625, -1814.0
94.25, -1736.25, -2032.8048095703125, -1814.0
94.5, -1736.25, -1799.5528564453125, -1814.0
94.75, -1736.25, -1863.173583984375, -1814.0
95.0, -1707.4990234375, -1863.9971923828125, -1814.0
95.25, -1707.4990234375, -2064.16796875, -1822.0
95.5, -1707.4990234375, -2072.00537109375, -1830.0
95.75, -1707.4990234375, -1878.49755859375, -1833.0
96.0, -1707.4990234375, -2047.6414794921875, -1833.0
96.25, -1707.4990234375, -1787.74951171875, -1833.0
96.5, -1707.4990234375, -1762.046142578125, -1833.0
96.75, -1707.4990234375, -2072.5, -1833.0
97.0, -1707.4990234375, -2023.6553955078125, -1833.0
97.25, -1707.4990234375, -2001.710205078125, -1833.0
97.5, -1707.4990234375, -1784.280517578125, -1833.0
97.75, -1707.4990234375, -2110.07568359375, -1833.0
98.0, -1707.4990234375, -2118.584228515625, -1833.0
98.25, -1707.4990234375, -1765.0003662109375, -1833.0
98.5, -1707.4990234375, -1850.844482421875, -1833.0
98.75, -1707.4990234375, -1909.602783203125, -1833.0
99.0, -1658.2486572265625, -1868.9351806640625, -1769.0
99.25, -1658.2486572265625, -2006.3988037109375, -1691.0
99.5, -1658.2486572265625, -1962.625732421875, -1643.0
99.75, -1658.2486572265625, -1589.325927734375, -1643.0
100.0, -1658.2486572265625, -1601.736572265625, -1643.0
100.25, -1658.2486572265625, -1772.0552978515625, -1643.0
100.5, -1658.2486572265625, -1647.4119873046875, -1643.0
100.75, -1658.2486572265625, -1886.6883544921875, -1643.0
101.0, -1658.2486572265625, -1938.663818359375, -1643.0
101.25, -1658.2486572265625, -1575.291748046875, -1643.0
101.5, -1658.2486572265625, -1638.48193359375, -1643.0
101.75, -1658.2486572265625, -1918.733154296875, -1643.0
102.0, -1658.2486572265625, -1797.7144775390625, -1643.0
102.25, -1658.2486572265625, -1756.0322265625, -1643.0
102.5, -1658.2486572265625, -1797.0235595703125, -1643.0
102.75, -1658.2486572265625, -1811.5191650390625, -1643.0
103.0, -1605.2486572265625, -1823.759521484375, -1643.0
103.25, -1605.2486572265625, -1900.72021484375, -1698.0
103.5, -1605.2486572265625, -1985.8525390625, -1698.0
103.75, -1605.2486572265625, -1627.5797119140625, -1698.0
104.0, -1605.2486572265625, -1779.430908203125, -1762.0
104.25, -1605.2486572265625, -1933.2159423828125, -1787.0
104.5, -1605.2486572265625, -1737.3963623046875, -1803.0
104.75, -1605.2486572265625, -2095.928955078125, -1803.0
105.0, -1605.2486572265625, -2094.791748046875, -1803.0
105.25, -1605.2486572265625, -1755.9488525390625, -1803.0
105.5, -1605.2486572265625, -2046.0736083984375, -1803.0
105.75, -1605.2486572265625, -2028.6375732421875, -1803.0
106.0, -1605.2486572265625, -1959.424560546875, -1803.0
106.25, -1605.2486572265625, -1998.3026123046875, -1803.0
106.5, -1605.2486572265625, -1891.608642578125, -1803.0
106.75, -1605.2486572265625, -1734.9183349609375, -1803.0
107.0, -1552.9986572265625, -1755.6556396484375, -1803.0
107.25, -1552.9986572265625, -2049.72607421875, -1748.0
107.5, -1552.9986572265625, -1749.3310546875, -1748.0
107.75, -1552.9986572265625, -1931.7974853515625, -1748.0
108.0, -1552.9986572265625, -1995.8138427734375, -1636.0
108.25, -1552.9986572265625, -1658.352783203125, -1636.0
108.5, -1552.9986572265625, -1572.1041259765625, -1636.0
108.75, -1552.9986572265625, -1908.65478515625, -1636.0
109.0, -1552.9986572265625, -1908.729248046875, -1636.0
109.25, -1552.9986572265625, -1814.9857177734375, -1636.0
109.5, -1552.9986572265625, -1908.8494873046875, -1636.0
109.75, -1552.9986572265625, -1615.473388671875, -1636.0
110.0, -1552.9986572265625, -1595.89990234375, -1636.0
110.25, -1552.9986572265625, -1765.313232421875, -1636.0
110.5, -1552.9986572265625, -1851.454345703125, -1636.0
110.75, -1552.9986572265625, -1762.4847412109375, -1636.0
111.0, -1500.2486572265625, -1810.8707275390625, -1668.0
111.25, -1500.2486572265625, -1644.851806640625, -1714.0
111.5, -1500.2486572265625, -1746.0118408203125, -1719.0
111.75, -1500.2486572265625, -1941.64013671875, -1719.0
112.0, -1500.2486572265625, -1738.130859375, -1719.0
112.25, -1500.2486572265625, -1983.875732421875, -1719.0
112.5, -1500.2486572265625, -1726.1502685546875, -1719.0
112.75, -1500.2486572265625, -2000.919189453125, -1719.0
113.0, -1500.2486572265625, -2009.4696044921875, -1719.0
113.25, -1500.2486572265625, -1652.8807373046875, -1719.0
113.5, -1500.2486572265625, -1937.34130859375, -1719.0
113.75, -1500.2486572265625, -1759.3162841796875, -1719.0
114.0, -1500.2486572265625, -1804.4912109375, -1719.0
114.25, -1500.2486572265625, -1985.20751953125, -1719.0
114.5, -1500.2486572265625, -2005.0455322265625, -1719.0
114.75, -1500.2486572265625, -1652.217041015625, -1719.0
115.0, -1447.2486572265625, -1717.4049072265625, -1719.0
115.25, -1447.2486572265625, -1896.9041748046875, -1542.0
115.5, -1447.2486572265625, -1692.9207763671875, -1506.0
115.75, -1447.2486572265625, -1791.4337158203125, -1490.0
116.0, -1447.2486572265625, -1778.155029296875, -1490.0
116.25, -1447.2486572265625, -1450.623046875, -1490.0
116.5, -1447.2486572265625, -1630.543212890625, -1490.0
116.75, -1447.2486572265625, -1656.6439208984375, -1490.0
117.0, -1447.2486572265625, -1594.3138427734375, -1490.0
117.25, -1447.2486572265625, -1694.7413330078125, -1490.0
117.5, -1447.2486572265625, -1771.9951171875, -1490.0
117.75, -1447.2486572265625, -1443.7960205078125, -1490.0
118.0, -1447.2486572265625, -1487.232666015625, -1490.0
118.25, -1447.2486572265625, -1765.5213623046875, -1490.0
118.5, -1447.2486572265625, -1455.759521484375, -1490.0
118.75, -1447.2486572265625, -1644.1510009765625, -1490.0
119.0, -1394.2486572265625, -1746.0142822265625, -1490.0
119.25, -1394.2486572265625, -1519.977294921875, -1434.0
119.5, -1394.2486572265625, -1492.2562255859375, -1410.0
119.75, -1394.2486572265625, -1700.29931640625, -1410.0
120.0, -1394.2486572265625, -1631.0751953125, -1410.0
120.25, -1394.2486572265625, -1559.9974365234375, -1410.0
120.5, -1394.2486572265625, -1692.5537109375, -1410.0
120.75, -1394.2486572265625, -1348.1510009765625, -1410.0
121.0, -1394.2486572265625, -1429.2008056640625, -1410.0
121.25, -1394.2486572265625, -1462.18701171875, -1410.0
121.5, -1394.2486572265625, -1369.8277587890625, -1410.0
121.75, -1394.2486572265625, -1641.3267822265625, -1410.0
122.0, -1394.2486572265625, -1575.4801025390625, -1410.0
122.25, -1394.2486572265625, -1574.2828369140625, -1410.0
122.5, -1394.2486572265625, -1387.19384765625, -1410.0
122.75, -1394.2486572265625, -1577.319091796875, -1410.0
123.0, -1326.2481689453125, -1537.1063232421875, -1479.0
123.25, -1326.2481689453125, -1651.0933837890625, -1612.0
123.5, -1326.2481689453125, -1853.205078125, -1635.0
123.75, -1326.2481689453125, -1622.026611328125, -1635.0
124.0, -1326.2481689453125, -1597.7960205078125, -1635.0
124.25, -1326.2481689453125, -1902.318115234375, -1635.0
124.5, -1326.2481689453125, -1881.638916015625, -1635.0
124.75, -1326.2481689453125, -1571.8115234375, -1635.0
125.0, -1326.2481689453125, -1802.4837646484375, -1635.0
125.25, -1326.2481689453125, -1575.6180419921875, -1635.0
125.5, -1326.2481689453125, -1578.2938232421875, -1635.0
125.75, -1326.2481689453125, -1895.1951904296875, -1635.0
