Time, RegD [W], Tie Power [W], Total Pref [W]
32.5, -621.5032348632812, -1296.526123046875, 0.0
32.75, -621.5032348632812, -1341.0440673828125, 0.0
33.0, -621.5032348632812, -1384.6947021484375, 0.0
33.25, -621.5032348632812, -1430.7099609375, 0.0
33.5, -621.5032348632812, -1474.237548828125, 0.0
33.75, -621.5032348632812, -1512.2947998046875, 0.0
34.0, -621.5032348632812, -1553.404296875, 0.0
34.25, -621.5032348632812, -1593.3055419921875, 0.0
34.5, -621.5032348632812, -1633.5322265625, 0.0
34.75, -621.5032348632812, -1676.1353759765625, 0.0
35.0, -751.5032348632812, -1711.943603515625, 0.0
35.25, -751.5032348632812, -1748.9530029296875, 0.0
35.5, -751.5032348632812, -1783.81689453125, 0.0
35.75, -751.5032348632812, -1813.91796875, 0.0
36.0, -751.5032348632812, -1851.4951171875, 0.0
36.25, -751.5032348632812, -1888.6634521484375, 0.0
36.5, -751.5032348632812, -1925.78955078125, 0.0
36.75, -751.5032348632812, -1967.42919921875, 0.0
37.0, -751.5032348632812, -2003.5821533203125, 0.0
37.25, -751.5032348632812, -2035.3994140625, 0.0
37.5, -751.5032348632812, -2066.279052734375, 0.0
37.75, -751.5032348632812, -2096.114990234375, 0.0
38.0, -751.5032348632812, -2124.2529296875, 0.0
38.25, -751.5032348632812, -2152.693603515625, 0.0
38.5, -751.5032348632812, -2186.725341796875, 0.0
38.75, -751.5032348632812, -2218.47509765625, 0.0
39.0, -881.5032348632812, -2249.001953125, 0.0
39.25, -881.5032348632812, -2277.417724609375, 0.0
39.5, -881.5032348632812, -2302.517578125, 0.0
39.75, -881.5032348632812, -2325.520751953125, 0.0
40.0, -881.5032348632812, -2347.8076171875, 0.0
40.25, -881.5032348632812, -2373.657958984375, 0.0
40.5, -881.5032348632812, -2406.4140625, 0.0
40.75, -881.5032348632812, -2438.88427734375, 0.0
41.0, -881.5032348632812, -2470.902587890625, 0.0
41.25, -881.5032348632812, -2498.08349609375, 0.0
41.5, -881.5032348632812, -2522.2529296875, 0.0
41.75, -881.5032348632812, -2543.37353515625, 0.0
42.0, -881.5032348632812, -2564.455810546875, 0.0
42.25, -881.5032348632812, -2586.87939453125, 0.0
42.5, -881.5032348632812, -2612.6259765625, 0.0
42.75, -881.5032348632812, -2639.454345703125, 0.0
43.0, -1011.5032348632812, -2666.198974609375, 0.0
43.25, -1011.5032348632812, -2686.4072265625, 0.0
43.5, -1011.5032348632812, -2707.436767578125, 0.0
43.75, -1011.5032348632812, -2724.17138671875, 0.0
44.0, -1011.5032348632812, -2739.832763671875, 0.0
44.25, -1011.5032348632812, -2761.10791015625, 0.0
44.5, -1011.5032348632812, -2784.447998046875, 0.0
44.75, -1011.5032348632812, -2811.1318359375, 0.0
45.0, -1011.5032348632812, -2839.982421875, 0.0
45.25, -1011.5032348632812, -2864.40283203125, 0.0
45.5, -1011.5032348632812, -2886.300537109375, 0.0
45.75, -1011.5032348632812, -2901.567138671875, 0.0
46.0, -1011.5032348632812, -2916.90234375, 0.0
46.25, -1011.5032348632812, -2936.996826171875, 0.0
46.5, -1011.5032348632812, -2955.377685546875, 0.0
46.75, -1011.5032348632812, -2974.806396484375, 0.0
47.0, -1141.5032958984375, -2998.816650390625, 0.0
47.25, -1141.5032958984375, -3019.611328125, 0.0
47.5, -1141.5032958984375, -3037.781982421875, 0.0
47.75, -1141.5032958984375, -3051.17333984375, 0.0
48.0, -1141.5032958984375, -3062.9453125, 0.0
48.25, -1141.5032958984375, -3075.257080078125, 0.0
48.5, -1141.5032958984375, -3091.841552734375, 0.0
48.75, -1141.5032958984375, -3112.89306640625, 0.0
49.0, -1141.5032958984375, -3136.18603515625, 0.0
49.25, -1141.5032958984375, -3159.286865234375, 0.0
49.5, -1141.5032958984375, -3179.72265625, 0.0
49.75, -1141.5032958984375, -3194.707763671875, 0.0
50.0, -1141.5032958984375, -3207.20068359375, 0.0
50.25, -1141.5032958984375, -3216.758544921875, 0.0
50.5, -1141.5032958984375, -3227.718994140625, 0.0
50.75, -1141.5032958984375, -3249.0546875, 0.0
51.0, -1271.5032958984375, -3269.743896484375, 0.0
51.25, -1271.5032958984375, -3290.351318359375, 0.0
51.5, -1271.5032958984375, -3304.638427734375, 0.0
51.75, -1271.5032958984375, -3316.043701171875, 0.0
52.0, -1271.5032958984375, -3323.93994140625, 0.0
52.25, -1271.5032958984375, -3333.73193359375, 0.0
52.5, -1271.5032958984375, -3344.460693359375, 0.0
52.75, -1271.5032958984375, -3361.27783203125, 0.0
53.0, -1271.5032958984375, -3380.3017578125, 0.0
53.25, -1271.5032958984375, -3404.57666015625, 0.0
53.5, -1271.5032958984375, -3422.968505859375, 0.0
53.75, -1271.5032958984375, -3439.37939453125, 0.0
54.0, -1271.5032958984375, -3449.927734375, 0.0
54.25, -1271.5032958984375, -3457.393798828125, 0.0
54.5, -1271.5032958984375, -3466.6318359375, 0.0
54.75, -1271.5032958984375, -3479.138916015625, 0.0
55.0, -1373.7523193359375, -3495.2001953125, 0.0
55.25, -1373.7523193359375, -3509.65771484375, 0.0
55.5, -1373.7523193359375, -3528.29736328125, 0.0
55.75, -1373.7523193359375, -3540.84716796875, 0.0
56.0, -1373.7523193359375, -3550.045654296875, 0.0
56.25, -1373.7523193359375, -3556.088623046875, 0.0
56.5, -1373.7523193359375, -3561.056884765625, 0.0
56.75, -1373.7523193359375, -3569.7109375, 0.0
57.0, -1373.7523193359375, -3587.428466796875, 0.0
57.25, -1373.7523193359375, -3607.78515625, 0.0
57.5, -1373.7523193359375, -3627.042724609375, 0.0
57.75, -1373.7523193359375, -3642.0048828125, 0.0
58.0, -1373.7523193359375, -3650.47216796875, 0.0
58.25, -1373.7523193359375, -3656.455810546875, 0.0
58.5, -1373.7523193359375, -3663.410888671875, 0.0
58.75, -1373.7523193359375, -3671.688232421875, 0.0
59.0, -1457.001953125, -3682.942138671875, 0.0
59.25, -1457.001953125, -3696.856201171875, 0.0
59.5, -1457.001953125, -3716.232177734375, 0.0
59.75, -1457.001953125, -3727.35400390625, 0.0
60.0, -1457.001953125, -3736.994384765625, 0.0
60.25, -1457.001953125, -3742.56640625, 0.0
60.5, -1457.001953125, -3744.068359375, 0.0
60.75, -1457.001953125, -3749.614990234375, 0.0
61.0, -1457.001953125, -3762.064208984375, 0.0
61.25, -1457.001953125, -3779.161376953125, 0.0
61.5, -1457.001953125, -3795.2783203125, 0.0
61.75, -1457.001953125, -3809.84765625, 0.0
62.0, -1457.001953125, -3821.825927734375, 0.0
62.25, -1457.001953125, -3826.93359375, 0.0
62.5, -1457.001953125, -3831.96826171875, 0.0
62.75, -1457.001953125, -3835.769775390625, 0.0
63.0, -1536.251953125, -3844.64501953125, 0.0
63.25, -1536.251953125, -3853.47607421875, 0.0
63.5, -1536.251953125, -3868.045654296875, 0.0
63.75, -1536.251953125, -3884.36669921875, 0.0
64.0, -1536.251953125, -3895.90966796875, 0.0
64.25, -1536.251953125, -3898.877685546875, 0.0
64.5, -1536.251953125, -3902.89697265625, 0.0
64.75, -1536.251953125, -3902.474609375, 0.0
65.0, -1536.251953125, -3908.94873046875, 0.0
65.25, -1536.251953125, -3919.769287109375, 0.0
65.5, -1536.251953125, -3935.50927734375, 0.0
65.75, -1536.251953125, -3952.798828125, 0.0
66.0, -1536.251953125, -3966.922607421875, 0.0
66.25, -1536.251953125, -3974.05322265625, 0.0
66.5, -1536.251953125, -3977.76513671875, 0.0
66.75, -1536.251953125, -3976.8818359375, 0.0
67.0, -1594.251220703125, -3981.3515625, 0.0
67.25, -1594.251220703125, -3989.443115234375, 0.0
67.5, -1594.251220703125, -4002.566162109375, 0.0
67.75, -1594.251220703125, -4017.5283203125, 0.0
68.0, -1594.251220703125, -4029.74609375, 0.0
68.25, -1594.251220703125, -4035.656005859375, 0.0
68.5, -1594.251220703125, -4039.69140625, 0.0
68.75, -1594.251220703125, -4038.327392578125, 0.0
69.0, -1594.251220703125, -4039.287841796875, 0.0
69.25, -1594.251220703125, -4045.571533203125, 0.0
69.5, -1594.251220703125, -4060.86865234375, 0.0
69.75, -1594.251220703125, -4076.36669921875, 0.0
70.0, -1594.251220703125, -4090.06787109375, 0.0
70.25, -1594.251220703125, -4100.11962890625, 0.0
70.5, -1594.251220703125, -4101.6220703125, 0.0
70.75, -1594.251220703125, -4101.73876953125, 0.0
71.0, -1637.0009765625, -4104.11279296875, 0.0
71.25, -1637.0009765625, -4109.06103515625, 0.0
71.5, -1637.0009765625, -4119.2060546875, 0.0
71.75, -1637.0009765625, -4133.4658203125, 0.0
72.0, -1637.0009765625, -4145.4716796875, 0.0
72.25, -1637.0009765625, -4154.01416015625, 0.0
72.5, -1637.0009765625, -4157.263671875, 0.0
72.75, -1637.0009765625, -4156.92919921875, 0.0
73.0, -1637.0009765625, -4156.2509765625, 0.0
73.25, -1637.0009765625, -4156.05712890625, 0.0
73.5, -1637.0009765625, -4165.00634765625, 0.0
73.75, -1637.0009765625, -4181.26025390625, 0.0
74.0, -1637.0009765625, -4195.21240234375, 0.0
74.25, -1637.0009765625, -4205.2978515625, 0.0
74.5, -1637.0009765625, -4211.73779296875, 0.0
74.75, -1637.0009765625, -4211.85009765625, 0.0
75.0, -1677.0009765625, -4210.38818359375, 0.0
75.25, -1677.0009765625, -4212.41162109375, 0.0
75.5, -1677.0009765625, -4218.693359375, 0.0
75.75, -1677.0009765625, -4229.66259765625, 0.0
76.0, -1677.0009765625, -4242.43603515625, 0.0
76.25, -1677.0009765625, -4253.32373046875, 0.0
76.5, -1677.0009765625, -4258.85595703125, 0.0
76.75, -1677.0009765625, -4259.3056640625, 0.0
77.0, -1677.0009765625, -4257.67724609375, 0.0
77.25, -1677.0009765625, -4256.6005859375, 0.0
77.5, -1677.0009765625, -4260.9873046875, 0.0
77.75, -1677.0009765625, -4269.77099609375, 0.0
78.0, -1677.0009765625, -4284.87451171875, 0.0
78.25, -1677.0009765625, -4297.51708984375, 0.0
78.5, -1677.0009765625, -4305.30859375, 0.0
78.75, -1677.0009765625, -4307.72119140625, 0.0
79.0, -1717.0009765625, -4305.02734375, 0.0
79.25, -1717.0009765625, -4304.28173828125, 0.0
79.5, -1717.0009765625, -4305.83447265625, 0.0
79.75, -1717.0009765625, -4313.56982421875, 0.0
80.0, -1717.0009765625, -4325.24755859375, 0.0
80.25, -1717.0009765625, -4337.814453125, 0.0
80.5, -1717.0009765625, -4345.98193359375, 0.0
80.75, -1717.0009765625, -4348.6435546875, 0.0
81.0, -1717.0009765625, -4346.0234375, 0.0
81.25, -1717.0009765625, -4342.857421875, 0.0
81.5, -1717.0009765625, -4343.234375, 0.0
81.75, -1717.0009765625, -4349.27783203125, 0.0
82.0, -1717.0009765625, -4361.005859375, 0.0
82.25, -1717.0009765625, -4372.63525390625, 0.0
82.5, -1717.0009765625, -4383.21142578125, 0.0
82.75, -1717.0009765625, -4388.01708984375, 0.0
83.0, -1734.500244140625, -4387.15673828125, 0.0
83.25, -1734.500244140625, -4383.95654296875, 0.0
83.5, -1734.500244140625, -4383.08544921875, 0.0
83.75, -1734.500244140625, -4387.1162109375, 0.0
84.0, -1734.500244140625, -4394.7470703125, 0.0
84.25, -1734.500244140625, -4406.703125, 0.0
84.5, -1734.500244140625, -4417.9609375, 0.0
84.75, -1734.500244140625, -4423.1875, 0.0
85.0, -1734.500244140625, -4423.45068359375, 0.0
85.25, -1734.500244140625, -4420.4931640625, 0.0
85.5, -1734.500244140625, -4417.08203125, 0.0
85.75, -1734.500244140625, -4418.3994140625, 0.0
86.0, -1734.500244140625, -4427.6171875, 0.0
86.25, -1734.500244140625, -4438.8037109375, 0.0
86.5, -1734.500244140625, -4451.36669921875, 0.0
86.75, -1734.500244140625, -4459.26123046875, 0.0
87.0, -1737.0, -4460.478515625, 0.0
87.25, -1737.0, -4455.205078125, 0.0
87.5, -1737.0, -4451.91162109375, 0.0
87.75, -1737.0, -4452.1865234375, 0.0
88.0, -1737.0, -4457.0703125, 0.0
88.25, -1737.0, -4466.9150390625, 0.0
88.5, -1737.0, -4480.267578125, 0.0
88.75, -1737.0, -4487.94287109375, 0.0
89.0, -1737.0, -4491.59130859375, 0.0
89.25, -1737.0, -4488.98779296875, 0.0
89.5, -1737.0, -4484.6474609375, 0.0
89.75, -1737.0, -4481.55810546875, 0.0
90.0, -1737.0, -4484.41259765625, 0.0
90.25, -1737.0, -4494.7998046875, 0.0
90.5, -1737.0, -4508.05712890625, 0.0
90.75, -1737.0, -4515.69970703125, 0.0
91.0, -1736.25, -4520.30517578125, 0.0
91.25, -1736.25, -4519.12255859375, 0.0
91.5, -1736.25, -4514.87744140625, 0.0
91.75, -1736.25, -4512.25830078125, 0.0
92.0, -1736.25, -4513.0771484375, 0.0
92.25, -1736.25, -4519.6982421875, 0.0
92.5, -1736.25, -4531.9072265625, 0.0
92.75, -1736.25, -4542.51806640625, 0.0
93.0, -1736.25, -4549.255859375, 0.0
93.25, -1736.25, -4547.52978515625, 0.0
93.5, -1736.25, -4543.60986328125, 0.0
93.75, -1736.25, -4537.470703125, 0.0
94.0, -1736.25, -4537.19482421875, 0.0
94.25, -1736.25, -4542.45654296875, 0.0
94.5, -1736.25, -4552.37890625, 0.0
94.75, -1736.25, -4563.35791015625, 0.0
95.0, -1707.4990234375, -4570.68603515625, 0.0
95.25, -1707.4990234375, -4572.7763671875, 0.0
95.5, -1707.4990234375, -4569.4091796875, 0.0
95.75, -1707.4990234375, -4565.11962890625, 0.0
96.0, -1707.4990234375, -4561.7841796875, 0.0
96.25, -1707.4990234375, -3195.380126953125, 0.0
96.5, -1707.4990234375, -99.47826385498047, 0.0
96.75, -1707.4990234375, 308.2125244140625, 0.0
97.0, -1707.4990234375, 373.2340393066406, 0.0
97.25, -1707.4990234375, 380.43280029296875, 0.0
97.5, -1707.4990234375, 377.10992431640625, 0.0
97.75, -1707.4990234375, 373.3490295410156, 0.0
98.0, -1707.4990234375, 375.6851806640625, 0.0
98.25, -1707.4990234375, 370.7847900390625, 0.0
98.5, -1707.4990234375, 368.7901306152344, 0.0
98.75, -1707.4990234375, -587.247802734375, -1707.0
99.0, -1658.2486572265625, -1416.6488037109375, -1707.0
99.25, -1658.2486572265625, -1545.066162109375, -1707.0
99.5, -1658.2486572265625, -1574.8907470703125, -1707.0
99.75, -1658.2486572265625, -1577.2838134765625, -1707.0
100.0, -1658.2486572265625, -1584.7403564453125, -1707.0
100.25, -1658.2486572265625, -1586.91552734375, -1707.0
100.5, -1658.2486572265625, -1588.98291015625, -1707.0
100.75, -1658.2486572265625, -1593.7454833984375, -1707.0
101.0, -1658.2486572265625, -1595.1607666015625, -1707.0
101.25, -1658.2486572265625, -1598.34130859375, -1707.0
101.5, -1658.2486572265625, -1599.207763671875, -1707.0
101.75, -1658.2486572265625, -1598.1417236328125, -1707.0
102.0, -1658.2486572265625, -1599.0849609375, -1707.0
102.25, -1658.2486572265625, -1602.744873046875, -1707.0
102.5, -1658.2486572265625, -1605.7022705078125, -1707.0
102.75, -1658.2486572265625, -1610.654052734375, -1707.0
103.0, -1605.2486572265625, -1260.485107421875, 921.0
103.25, -1605.2486572265625, -590.4006958007812, -1661.0
103.5, -1605.2486572265625, -1383.5257568359375, -1661.0
103.75, -1605.2486572265625, -1521.1790771484375, -1661.0
104.0, -1605.2486572265625, -1543.024169921875, -1661.0
104.25, -1605.2486572265625, -1551.230712890625, -1661.0
104.5, -1605.2486572265625, -1553.6279296875, -1661.0
104.75, -1605.2486572265625, -1557.44091796875, -1661.0
105.0, -1605.2486572265625, -1562.473876953125, -1661.0
105.25, -1605.2486572265625, -1569.410888671875, -1661.0
105.5, -1605.2486572265625, -1573.4267578125, -1661.0
105.75, -1605.2486572265625, -1574.7099609375, -1661.0
106.0, -1605.2486572265625, -1580.4224853515625, -1661.0
106.25, -1605.2486572265625, -1584.27978515625, -1661.0
106.5, -1605.2486572265625, -1587.3868408203125, -1661.0
106.75, -1605.2486572265625, -1595.72998046875, -1661.0
107.0, -1552.9986572265625, -1598.1983642578125, -1661.0
107.25, -1552.9986572265625, -1592.9910888671875, -1644.0
107.5, -1552.9986572265625, -1585.0625, -1638.0
107.75, -1552.9986572265625, -1577.73828125, -1638.0
108.0, -1552.9986572265625, -1578.577392578125, -1638.0
108.25, -1552.9986572265625, -1581.722412109375, -1638.0
108.5, -1552.9986572265625, -1585.7998046875, -1638.0
108.75, -1552.9986572265625, -1588.527099609375, -1638.0
109.0, -1552.9986572265625, -1590.6302490234375, -1638.0
109.25, -1552.9986572265625, -1596.6888427734375, -1638.0
109.5, -1552.9986572265625, -1598.89208984375, -1638.0
109.75, -1552.9986572265625, -1601.1483154296875, -1638.0
110.0, -1552.9986572265625, -1603.37646484375, -1638.0
110.25, -1552.9986572265625, -1605.13818359375, -1638.0
110.5, -1552.9986572265625, -1610.26708984375, -1638.0
110.75, -1500.2486572265625, -1614.6983642578125, -1638.0
111.0, -1500.2486572265625, -1620.9830322265625, -1641.0
111.25, -1500.2486572265625, -1628.4722900390625, -1641.0
111.5, -1500.2486572265625, -1633.493896484375, -1641.0
111.75, -1500.2486572265625, -1636.8934326171875, -1645.0
112.0, -1500.2486572265625, -1641.756103515625, -1647.0
112.25, -1500.2486572265625, -1647.76025390625, -1647.0
112.5, -1500.2486572265625, -1652.9849853515625, -1647.0
112.75, -1500.2486572265625, -1658.8790283203125, -1647.0
113.0, -1500.2486572265625, -1663.2257080078125, -1647.0
113.25, -1500.2486572265625, -1663.8822021484375, -1647.0
113.5, -1500.2486572265625, -1667.8873291015625, -1647.0
113.75, -1500.2486572265625, -1671.8895263671875, -1647.0
114.0, -1500.2486572265625, -1672.8450927734375, -1647.0
114.25, -1500.2486572265625, -1673.7755126953125, -1647.0
114.5, -1500.2486572265625, -1680.1201171875, -1647.0
114.75, -1447.2486572265625, -1682.60302734375, -1647.0
115.0, -1447.2486572265625, -1685.200927734375, -1641.0
115.25, -1447.2486572265625, -1685.5355224609375, -1641.0
115.5, -1447.2486572265625, -1692.928955078125, -1649.0
115.75, -1447.2486572265625, -1703.647216796875, -1652.0
116.0, -1447.2486572265625, -1707.228515625, -1652.0
116.25, -1447.2486572265625, -1711.9532470703125, -1652.0
116.5, -1447.2486572265625, -1718.81494140625, -1652.0
116.75, -1447.2486572265625, -1723.1553955078125, -1652.0
117.0, -1447.2486572265625, -1725.0247802734375, -1652.0
117.25, -1447.2486572265625, -1726.7293701171875, -1652.0
117.5, -1447.2486572265625, -1729.7965087890625, -1652.0
117.75, -1447.2486572265625, -1736.72021484375, -1652.0
118.0, -1447.2486572265625, -1737.589599609375, -1652.0
118.25, -1447.2486572265625, -1739.14697265625, -1652.0
118.5, -1447.2486572265625, -1736.3902587890625, -1652.0
118.75, -1394.2486572265625, -1742.2237548828125, -1652.0
119.0, -1394.2486572265625, -1758.039794921875, -1668.0
119.25, -1394.2486572265625, -1766.7939453125, -1670.0
119.5, -1394.2486572265625, -1771.6732177734375, -1670.0
119.75, -1394.2486572265625, -1776.345458984375, -1670.0
120.0, -1394.2486572265625, -1780.6876220703125, -1670.0
120.25, -1394.2486572265625, -1776.91357421875, -1670.0
120.5, -1394.2486572265625, -1781.2666015625, -1670.0
120.75, -1394.2486572265625, -1784.7115478515625, -1670.0
121.0, -1394.2486572265625, -1788.2987060546875, -1670.0
121.25, -1394.2486572265625, -1794.13134765625, -1670.0
121.5, -1394.2486572265625, -1792.702392578125, -1670.0
121.75, -1394.2486572265625, -1795.6551513671875, -1670.0
122.0, -1394.2486572265625, -1795.88671875, -1670.0
122.25, -1394.2486572265625, -1798.35400390625, -1670.0
122.5, -1394.2486572265625, -1796.1279296875, -1670.0
122.75, -1326.2481689453125, -1800.0662841796875, -1670.0
123.0, -1326.2481689453125, -1793.594482421875, -1656.0
123.25, -1326.2481689453125, -1776.818359375, -1640.0
123.5, -1326.2481689453125, -1772.949462890625, -1640.0
123.75, -1326.2481689453125, -1763.8099365234375, -1630.0
124.0, -1326.2481689453125, -1764.8389892578125, -1630.0
124.25, -1326.2481689453125, -1761.8681640625, -1630.0
124.5, -1326.2481689453125, -1763.39453125, -1630.0
124.75, -1326.2481689453125, -1765.1798095703125, -1630.0
125.0, -1326.2481689453125, -1767.8551025390625, -1630.0
125.25, -1326.2481689453125, -1772.07373046875, -1630.0
125.5, -1326.2481689453125, -1775.3125, -1630.0
125.75, -1326.2481689453125, -1779.4814453125, -1630.0
126.0, -1326.2481689453125, -1780.832275390625, -1630.0
126.25, -1326.2481689453125, -1783.2789306640625, -1630.0
126.5, -1326.2481689453125, -1774.9031982421875, -1630.0
126.75, -1247.998046875, -1781.1156005859375, -1630.0
127.0, -1247.998046875, -1782.7113037109375, -1609.0
127.25, -1247.998046875, -1759.881103515625, -1585.0
127.5, -1247.998046875, -1743.664306640625, -1575.0
127.75, -1247.998046875, -1739.5640869140625, -1575.0
128.0, -1247.998046875, -1739.178955078125, -1575.0
128.25, -1247.998046875, -1745.962158203125, -1575.0
128.5, -1247.998046875, -1740.580078125, -1575.0
128.75, -1247.998046875, -1737.4981689453125, -1575.0
129.0, -1247.998046875, -1744.9429931640625, -1575.0
