Time, RegD [W], Tie Power [W], Total Pref [W]
55.5, -1373.7523193359375, -3526.114013671875, 0.0
55.75, -1373.7523193359375, -3535.251953125, 0.0
56.0, -1373.7523193359375, -3547.201904296875, 0.0
56.25, -1373.7523193359375, -3554.989013671875, 0.0
56.5, -1373.7523193359375, -3559.898193359375, 0.0
56.75, -1373.7523193359375, -3569.319580078125, 0.0
57.0, -1373.7523193359375, -3584.1611328125, 0.0
57.25, -1373.7523193359375, -3601.057373046875, 0.0
57.5, -1373.7523193359375, -3622.313720703125, 0.0
57.75, -1373.7523193359375, -3638.49658203125, 0.0
58.0, -1373.7523193359375, -3649.837890625, 0.0
58.25, -1373.7523193359375, -3656.660888671875, 0.0
58.5, -1373.7523193359375, -3661.58837890625, 0.0
58.75, -1373.7523193359375, -3669.3603515625, 0.0
59.0, -1457.001953125, -3681.570556640625, 0.0
59.25, -1457.001953125, -3696.946533203125, 0.0
59.5, -1457.001953125, -3712.324462890625, 0.0
59.75, -1457.001953125, -3724.927978515625, 0.0
60.0, -1457.001953125, -3736.274169921875, 0.0
60.25, -1457.001953125, -3739.985107421875, 0.0
60.5, -1457.001953125, -3743.11279296875, 0.0
60.75, -1457.001953125, -3749.6005859375, 0.0
61.0, -1457.001953125, -3758.65869140625, 0.0
61.25, -1457.001953125, -3774.59619140625, 0.0
61.5, -1457.001953125, -3791.295654296875, 0.0
61.75, -1457.001953125, -3806.96142578125, 0.0
62.0, -1457.001953125, -3820.878662109375, 0.0
62.25, -1457.001953125, -3828.256103515625, 0.0
62.5, -1457.001953125, -3832.93310546875, 0.0
62.75, -1457.001953125, -3836.335205078125, 0.0
63.0, -1536.251953125, -3840.35986328125, 0.0
63.25, -1536.251953125, -3853.46044921875, 0.0
63.5, -1536.251953125, -3868.050048828125, 0.0
63.75, -1536.251953125, -3881.665771484375, 0.0
64.0, -1536.251953125, -3896.325927734375, 0.0
64.25, -1536.251953125, -3899.457275390625, 0.0
64.5, -1536.251953125, -3902.5166015625, 0.0
64.75, -1536.251953125, -3903.374267578125, 0.0
65.0, -1536.251953125, -3910.190673828125, 0.0
65.25, -1536.251953125, -3918.659423828125, 0.0
65.5, -1536.251953125, -3933.03076171875, 0.0
65.75, -1536.251953125, -3949.048828125, 0.0
66.0, -1536.251953125, -3963.31884765625, 0.0
66.25, -1536.251953125, -3971.396484375, 0.0
66.5, -1536.251953125, -3976.15771484375, 0.0
66.75, -1536.251953125, -3979.522216796875, 0.0
67.0, -1594.251220703125, -3982.545654296875, 0.0
67.25, -1594.251220703125, -3989.08984375, 0.0
67.5, -1594.251220703125, -4000.377197265625, 0.0
67.75, -1594.251220703125, -4014.33251953125, 0.0
68.0, -1594.251220703125, -4027.6884765625, 0.0
68.25, -1594.251220703125, -4036.77978515625, 0.0
68.5, -1594.251220703125, -4037.8876953125, 0.0
68.75, -1594.251220703125, -4037.509033203125, 0.0
69.0, -1594.251220703125, -4038.34033203125, 0.0
69.25, -1594.251220703125, -4044.72119140625, 0.0
69.5, -1594.251220703125, -4057.584716796875, 0.0
69.75, -1594.251220703125, -4071.732177734375, 0.0
70.0, -1594.251220703125, -4086.687744140625, 0.0
70.25, -1594.251220703125, -4097.83203125, 0.0
70.5, -1594.251220703125, -4103.2109375, 0.0
70.75, -1594.251220703125, -4104.2431640625, 0.0
71.0, -1637.0009765625, -4103.70068359375, 0.0
71.25, -1637.0009765625, -4104.67236328125, 0.0
71.5, -1637.0009765625, -4115.515625, 0.0
71.75, -1637.0009765625, -4127.5205078125, 0.0
72.0, -1637.0009765625, -4141.306640625, 0.0
72.25, -1637.0009765625, -4151.8203125, 0.0
72.5, -1637.0009765625, -4157.3134765625, 0.0
72.75, -1637.0009765625, -4157.5, 0.0
73.0, -1637.0009765625, -4156.244140625, 0.0
73.25, -1637.0009765625, -4156.00537109375, 0.0
73.5, -1637.0009765625, -4163.97265625, 0.0
73.75, -1637.0009765625, -4175.62060546875, 0.0
74.0, -1637.0009765625, -4191.3583984375, 0.0
74.25, -1637.0009765625, -4205.4482421875, 0.0
74.5, -1637.0009765625, -4211.8544921875, 0.0
74.75, -1637.0009765625, -4213.251953125, 0.0
75.0, -1677.0009765625, -4211.380859375, 0.0
75.25, -1677.0009765625, -4212.3427734375, 0.0
75.5, -1677.0009765625, -4216.31591796875, 0.0
75.75, -1677.0009765625, -4226.11474609375, 0.0
76.0, -1677.0009765625, -4238.60302734375, 0.0
76.25, -1677.0009765625, -4249.39306640625, 0.0
76.5, -1677.0009765625, -4258.99755859375, 0.0
76.75, -1677.0009765625, -4259.75341796875, 0.0
77.0, -1677.0009765625, -4258.77783203125, 0.0
77.25, -1677.0009765625, -4256.93359375, 0.0
77.5, -1677.0009765625, -4258.47802734375, 0.0
77.75, -1677.0009765625, -4267.4091796875, 0.0
78.0, -1677.0009765625, -4280.53369140625, 0.0
78.25, -1677.0009765625, -4293.3876953125, 0.0
78.5, -1677.0009765625, -4302.3251953125, 0.0
78.75, -1677.0009765625, -4307.52734375, 0.0
79.0, -1717.0009765625, -4306.408203125, 0.0
79.25, -1717.0009765625, -4304.5595703125, 0.0
79.5, -1717.0009765625, -4304.076171875, 0.0
79.75, -1717.0009765625, -4309.0439453125, 0.0
80.0, -1717.0009765625, -4320.23291015625, 0.0
80.25, -1717.0009765625, -4334.142578125, 0.0
80.5, -1717.0009765625, -4343.8681640625, 0.0
80.75, -1717.0009765625, -4347.52685546875, 0.0
81.0, -1717.0009765625, -4347.9140625, 0.0
81.25, -1717.0009765625, -4344.3544921875, 0.0
81.5, -1717.0009765625, -4342.3525390625, 0.0
81.75, -1717.0009765625, -4345.23583984375, 0.0
82.0, -1717.0009765625, -4356.1650390625, 0.0
82.25, -1717.0009765625, -4369.5615234375, 0.0
82.5, -1717.0009765625, -4379.861328125, 0.0
82.75, -1717.0009765625, -4387.08984375, 0.0
83.0, -1734.500244140625, -4387.9404296875, 0.0
83.25, -1734.500244140625, -4385.23193359375, 0.0
83.5, -1734.500244140625, -4382.435546875, 0.0
83.75, -1734.500244140625, -4384.39599609375, 0.0
84.0, -1734.500244140625, -4391.8046875, 0.0
84.25, -1734.500244140625, -4403.40966796875, 0.0
84.5, -1734.500244140625, -4413.990234375, 0.0
84.75, -1734.500244140625, -4420.85205078125, 0.0
85.0, -1734.500244140625, -4424.76806640625, 0.0
85.25, -1734.500244140625, -4423.2578125, 0.0
85.5, -1734.500244140625, -4418.67822265625, 0.0
85.75, -1734.500244140625, -4418.94189453125, 0.0
86.0, -1734.500244140625, -4424.0283203125, 0.0
86.25, -1734.500244140625, -4434.9130859375, 0.0
86.5, -1734.500244140625, -4446.0, 0.0
86.75, -1734.500244140625, -4455.8701171875, 0.0
87.0, -1737.0, -4458.54541015625, 0.0
87.25, -1737.0, -4457.38818359375, 0.0
87.5, -1737.0, -4453.24267578125, 0.0
87.75, -1737.0, -4450.19287109375, 0.0
88.0, -1737.0, -4454.822265625, 0.0
88.25, -1737.0, -4464.97802734375, 0.0
88.5, -1737.0, -4476.02197265625, 0.0
88.75, -1737.0, -4485.8564453125, 0.0
89.0, -1737.0, -4491.064453125, 0.0
89.25, -1737.0, -4487.6748046875, 0.0
89.5, -1737.0, -4486.1962890625, 0.0
89.75, -1737.0, -4481.60498046875, 0.0
90.0, -1737.0, -4483.236328125, 0.0
90.25, -1737.0, -4490.59033203125, 0.0
90.5, -1737.0, -4502.17822265625, 0.0
90.75, -1737.0, -4513.474609375, 0.0
91.0, -1736.25, -4519.23388671875, 0.0
91.25, -1736.25, -4521.759765625, 0.0
91.5, -1736.25, -4516.39892578125, 0.0
91.75, -1736.25, -4510.45458984375, 0.0
92.0, -1736.25, -4511.642578125, 0.0
92.25, -1736.25, -4517.39208984375, 0.0
92.5, -1736.25, -4526.37451171875, 0.0
92.75, -1736.25, -4538.1357421875, 0.0
93.0, -1736.25, -4547.07421875, 0.0
93.25, -1736.25, -4549.3505859375, 0.0
93.5, -1736.25, -4544.2841796875, 0.0
93.75, -1736.25, -4539.23779296875, 0.0
94.0, -1736.25, -4538.19287109375, 0.0
94.25, -1736.25, -4543.13623046875, 0.0
94.5, -1736.25, -4550.78857421875, 0.0
94.75, -1736.25, -4562.4169921875, 0.0
95.0, -1707.4990234375, -4569.99560546875, 0.0
95.25, -1707.4990234375, -4574.1728515625, 0.0
95.5, -1707.4990234375, -4572.81787109375, 0.0
95.75, -1707.4990234375, -4566.38916015625, 0.0
96.0, -1707.4990234375, -4562.43603515625, 0.0
96.25, -1707.4990234375, -4564.3154296875, 0.0
96.5, -1707.4990234375, -4204.5322265625, 0.0
96.75, -1707.4990234375, -523.998291015625, 0.0
97.0, -1707.4990234375, 253.20352172851562, 0.0
97.25, -1707.4990234375, 359.27691650390625, 0.0
97.5, -1707.4990234375, 370.2315673828125, 0.0
97.75, -1707.4990234375, 369.8507385253906, 0.0
98.0, -1707.4990234375, 369.82061767578125, 0.0
98.25, -1707.4990234375, 368.5039978027344, 0.0
98.5, -1707.4990234375, 367.7473449707031, 0.0
98.75, -1707.4990234375, 364.793701171875, 0.0
99.0, -1658.2486572265625, -157.98191833496094, -1707.0
99.25, -1658.2486572265625, -1023.8959350585938, -1620.0
99.5, -1658.2486572265625, -1416.1356201171875, -1620.0
99.75, -1658.2486572265625, -1492.389404296875, -1620.0
100.0, -1658.2486572265625, -1506.9105224609375, -1620.0
100.25, -1658.2486572265625, -1513.3548583984375, -1620.0
100.5, -1658.2486572265625, -1511.9151611328125, -1620.0
100.75, -1658.2486572265625, -1514.3702392578125, -1620.0
101.0, -1658.2486572265625, -1522.9583740234375, -1620.0
101.25, -1658.2486572265625, -1523.2891845703125, -1620.0
101.5, -1658.2486572265625, -1526.44482421875, -1620.0
101.75, -1658.2486572265625, -1528.8953857421875, -1620.0
102.0, -1658.2486572265625, -1536.0081787109375, -1620.0
102.25, -1658.2486572265625, -1532.0859375, -1620.0
102.5, -1658.2486572265625, -1533.9559326171875, -1620.0
102.75, -1658.2486572265625, -1533.8525390625, -1620.0
103.0, -1605.2486572265625, -1536.9300537109375, -1620.0
103.25, -1605.2486572265625, -190.03497314453125, -541.0
103.5, -1605.2486572265625, -820.8596801757812, -1662.0
103.75, -1605.2486572265625, -1389.5423583984375, -1662.0
104.0, -1605.2486572265625, -1516.73046875, -1662.0
104.25, -1605.2486572265625, -1545.7080078125, -1662.0
104.5, -1605.2486572265625, -1553.207275390625, -1662.0
104.75, -1605.2486572265625, -1558.7244873046875, -1662.0
105.0, -1605.2486572265625, -1563.131591796875, -1662.0
105.25, -1605.2486572265625, -1565.5072021484375, -1662.0
105.5, -1605.2486572265625, -1571.998291015625, -1662.0
105.75, -1605.2486572265625, -1573.1561279296875, -1662.0
106.0, -1605.2486572265625, -1572.44970703125, -1662.0
106.25, -1605.2486572265625, -1576.194091796875, -1662.0
106.5, -1605.2486572265625, -1583.3062744140625, -1662.0
106.75, -1605.2486572265625, -1588.3990478515625, -1662.0
107.0, -1552.9986572265625, -1590.2994384765625, -1662.0
107.25, -1552.9986572265625, -1589.012451171875, -1644.0
107.5, -1552.9986572265625, -1573.4052734375, -1619.0
107.75, -1552.9986572265625, -1563.4365234375, -1615.0
108.0, -1552.9986572265625, -1563.5113525390625, -1615.0
108.25, -1552.9986572265625, -1564.5394287109375, -1615.0
108.5, -1552.9986572265625, -1569.5650634765625, -1615.0
108.75, -1552.9986572265625, -1575.4171142578125, -1615.0
109.0, -1552.9986572265625, -1581.3363037109375, -1615.0
109.25, -1552.9986572265625, -1585.5003662109375, -1615.0
109.5, -1552.9986572265625, -1590.05810546875, -1615.0
109.75, -1552.9986572265625, -1593.5323486328125, -1615.0
110.0, -1552.9986572265625, -1595.0892333984375, -1615.0
110.25, -1552.9986572265625, -1595.32080078125, -1615.0
110.5, -1552.9986572265625, -1599.6226806640625, -1615.0
110.75, -1552.9986572265625, -1603.9462890625, -1615.0
111.0, -1500.2486572265625, -1608.1904296875, -1615.0
111.25, -1500.2486572265625, -1615.0677490234375, -1633.0
111.5, -1500.2486572265625, -1631.42236328125, -1633.0
111.75, -1500.2486572265625, -1641.744384765625, -1645.0
112.0, -1500.2486572265625, -1649.7659912109375, -1645.0
112.25, -1500.2486572265625, -1651.691162109375, -1645.0
112.5, -1500.2486572265625, -1651.9197998046875, -1645.0
112.75, -1500.2486572265625, -1657.1566162109375, -1645.0
113.0, -1500.2486572265625, -1658.5120849609375, -1645.0
113.25, -1500.2486572265625, -1662.2762451171875, -1645.0
113.5, -1500.2486572265625, -1670.2022705078125, -1645.0
113.75, -1500.2486572265625, -1675.3199462890625, -1645.0
114.0, -1500.2486572265625, -1675.6036376953125, -1645.0
114.25, -1500.2486572265625, -1676.6220703125, -1645.0
114.5, -1500.2486572265625, -1682.03857421875, -1645.0
114.75, -1500.2486572265625, -1684.804443359375, -1645.0
115.0, -1447.2486572265625, -1685.993896484375, -1634.0
115.25, -1447.2486572265625, -1682.875732421875, -1635.0
115.5, -1447.2486572265625, -1684.918701171875, -1640.0
115.75, -1447.2486572265625, -1689.6160888671875, -1643.0
116.0, -1447.2486572265625, -1694.2271728515625, -1643.0
116.25, -1447.2486572265625, -1696.4788818359375, -1643.0
116.5, -1447.2486572265625, -1697.666015625, -1643.0
116.75, -1447.2486572265625, -1703.8306884765625, -1643.0
117.0, -1447.2486572265625, -1704.386474609375, -1643.0
117.25, -1447.2486572265625, -1707.8818359375, -1643.0
117.5, -1447.2486572265625, -1715.8323974609375, -1643.0
117.75, -1447.2486572265625, -1716.4132080078125, -1643.0
118.0, -1447.2486572265625, -1720.9188232421875, -1643.0
118.25, -1447.2486572265625, -1729.654296875, -1643.0
118.5, -1447.2486572265625, -1722.404296875, -1643.0
118.75, -1447.2486572265625, -1728.9852294921875, -1643.0
119.0, -1394.2486572265625, -1732.317626953125, -1643.0
119.25, -1394.2486572265625, -1742.4205322265625, -1653.0
119.5, -1394.2486572265625, -1743.037353515625, -1642.0
119.75, -1394.2486572265625, -1745.1356201171875, -1642.0
120.0, -1394.2486572265625, -1741.7254638671875, -1642.0
120.25, -1394.2486572265625, -1742.0225830078125, -1642.0
120.5, -1394.2486572265625, -1744.5965576171875, -1642.0
120.75, -1394.2486572265625, -1745.322265625, -1642.0
121.0, -1394.2486572265625, -1752.921875, -1642.0
121.25, -1394.2486572265625, -1747.555908203125, -1642.0
121.5, -1394.2486572265625, -1749.787109375, -1642.0
121.75, -1394.2486572265625, -1753.9833984375, -1642.0
122.0, -1394.2486572265625, -1758.4384765625, -1642.0
122.25, -1394.2486572265625, -1757.1417236328125, -1642.0
122.5, -1394.2486572265625, -1758.9981689453125, -1642.0
122.75, -1394.2486572265625, -1763.0179443359375, -1642.0
123.0, -1326.2481689453125, -1763.6304931640625, -1642.0
123.25, -1326.2481689453125, -1754.1102294921875, -1616.0
123.5, -1326.2481689453125, -1738.701171875, -1612.0
123.75, -1326.2481689453125, -1743.9456787109375, -1612.0
124.0, -1326.2481689453125, -1745.0244140625, -1612.0
124.25, -1326.2481689453125, -1746.857421875, -1612.0
124.5, -1326.2481689453125, -1747.047607421875, -1612.0
124.75, -1326.2481689453125, -1746.6171875, -1612.0
125.0, -1326.2481689453125, -1749.7349853515625, -1612.0
125.25, -1326.2481689453125, -1751.3985595703125, -1612.0
125.5, -1326.2481689453125, -1754.865234375, -1612.0
125.75, -1326.2481689453125, -1759.0098876953125, -1612.0
126.0, -1326.2481689453125, -1763.6689453125, -1612.0
126.25, -1326.2481689453125, -1763.46923828125, -1612.0
126.5, -1326.2481689453125, -1762.6600341796875, -1612.0
126.75, -1326.2481689453125, -1760.1507568359375, -1612.0
127.0, -1247.998046875, -1768.603759765625, -1607.0
127.25, -1247.998046875, -1765.1126708984375, -1607.0
127.5, -1247.998046875, -1767.646728515625, -1607.0
127.75, -1247.998046875, -1769.8406982421875, -1607.0
128.0, -1247.998046875, -1774.512451171875, -1607.0
128.25, -1247.998046875, -1763.8719482421875, -1580.0
128.5, -1247.998046875, -1750.3804931640625, -1580.0
128.75, -1247.998046875, -1747.1021728515625, -1580.0
