Time, Solar house 1.Inverter.P, ESS.Inverter.P, ESS.Lithium Batteries.Li Cells Series 1.SOC, Solar house 2.Inverter.P, ESS.Inverter.Controller.Pref, Solar house 2.Inverter.Controller.Pref
0.0, 654.4429931640625, 6690.216796875, 0.49999648332595825, 654.3104248046875, 7000.0, 1000.0
0.25, 165.3037109375, 6691.3427734375, 0.4999871253967285, 165.44924926757812, 7000.0, 1000.0
0.5, 1051.17041015625, 6733.9638671875, 0.4999784231185913, 1051.548095703125, 7000.0, 1000.0
0.75, 1335.5673828125, 6882.62646484375, 0.4999694526195526, 1335.59619140625, 7000.0, 1000.0
1.0, 1110.60302734375, 6958.4375, 0.49996042251586914, 1110.477783203125, 7000.0, 1000.0
1.25, 1026.2886962890625, 6987.54150390625, 0.4999513626098633, 1026.1282958984375, 7000.0, 1000.0
1.5, 1032.2216796875, 6998.0126953125, 0.4999423623085022, 1032.22314453125, 7000.0, 1000.0
1.75, 1034.8876953125, 7001.55615234375, 0.4999333918094635, 1034.905029296875, 7000.0, 1000.0
2.0, 1029.7086181640625, 6999.52685546875, 0.49992436170578003, 1029.7432861328125, 7000.0, 1000.0
2.25, 1025.1824951171875, 6998.8125, 0.49991536140441895, 1025.1396484375, 7000.0, 1000.0
2.5, 1021.9193725585938, 6999.4453125, 0.49990639090538025, 1021.9003295898438, 7000.0, 1000.0
2.75, 1019.8410034179688, 7007.5927734375, 0.49989742040634155, 1041.7205810546875, 8000.0, 2000.0
3.0, 1015.3001708984375, 7733.552734375, 0.4998880922794342, 1739.9715576171875, 8000.0, 2000.0
3.25, 1014.335205078125, 8055.40625, 0.49987781047821045, 2115.97216796875, 8000.0, 2000.0
3.5, 1012.4616088867188, 7941.2099609375, 0.49986758828163147, 2140.192138671875, 8000.0, 2000.0
3.75, 1066.1605224609375, 8033.3212890625, 0.49985745549201965, 2012.6329345703125, 8000.0, 2000.0
4.0, 1750.7071533203125, 7992.2587890625, 0.49984726309776306, 1978.349853515625, 8000.0, 2000.0
4.25, 2116.6357421875, 8001.771484375, 0.49983707070350647, 2004.9468994140625, 8000.0, 2000.0
4.5, 2130.39306640625, 8005.50048828125, 0.4998268783092499, 2015.837158203125, 8000.0, 2000.0
4.75, 2005.8291015625, 8002.1845703125, 0.4998168349266052, 2010.0235595703125, 8000.0, 2000.0
5.0, 1976.377685546875, 7998.21728515625, 0.4998067319393158, 2004.9967041015625, 8000.0, 2000.0
5.25, 2002.697021484375, 7996.673828125, 0.49979668855667114, 2004.7305908203125, 8000.0, 2000.0
5.5, 2015.0672607421875, 7998.4267578125, 0.49978646636009216, 2006.1917724609375, 8000.0, 2000.0
5.75, 2008.6763916015625, 8002.2421875, 0.4997762441635132, 2004.654052734375, 8000.0, 2000.0
6.0, 2003.3494873046875, 8000.171875, 0.4997660219669342, 2003.2091064453125, 8000.0, 2000.0
6.25, 2003.9361572265625, 7995.46630859375, 0.49975576996803284, 2003.614501953125, 8000.0, 2000.0
6.5, 2004.8436279296875, 7995.697265625, 0.49974554777145386, 2003.854248046875, 8000.0, 2000.0
6.75, 2004.4737548828125, 7949.06640625, 0.49973535537719727, 2102.22314453125, 6000.0, 2640.0
7.0, 2003.3970947265625, 6236.34326171875, 0.4997265338897705, 2502.604248046875, 6000.0, 2640.0
7.25, 2002.9381103515625, 6081.0732421875, 0.49971866607666016, 2755.1533203125, 6000.0, 2640.0
7.5, 2002.2843017578125, 6015.0458984375, 0.4997110068798065, 2720.408447265625, 6000.0, 2640.0
7.75, 2002.48486328125, 6001.4111328125, 0.49970337748527527, 2601.9951171875, 6000.0, 2640.0
8.0, 2002.6448974609375, 5999.8115234375, 0.4996958076953888, 2600.03466796875, 6000.0, 2640.0
8.25, 2003.2142333984375, 6000.96240234375, 0.4996882677078247, 2651.72119140625, 6000.0, 2640.0
8.5, 2001.962646484375, 6000.4677734375, 0.49968066811561584, 2651.723876953125, 6000.0, 2640.0
8.75, 2132.25830078125, 5997.8681640625, 0.499673068523407, 2629.869140625, 6000.0, 2640.0
9.0, 2518.76220703125, 5998.892578125, 0.49966543912887573, 2631.68212890625, 6000.0, 2640.0
9.25, 2762.243408203125, 5998.87646484375, 0.49965783953666687, 2640.46533203125, 6000.0, 2640.0
9.5, 2709.763671875, 5998.2548828125, 0.499650239944458, 2642.09228515625, 6000.0, 2640.0
9.75, 2597.8779296875, 6001.06298828125, 0.49964267015457153, 2638.660888671875, 6000.0, 2640.0
10.0, 2603.373779296875, 6001.32958984375, 0.49963513016700745, 2638.962646484375, 6000.0, 2640.0
10.25, 2653.645751953125, 6001.30126953125, 0.49962759017944336, 2641.313720703125, 6000.0, 2640.0
10.5, 2649.731689453125, 6002.41357421875, 0.4996200203895569, 2639.797607421875, 6000.0, 2640.0
10.75, 2629.58203125, 5756.44921875, 0.4996124505996704, 2430.766845703125, 5000.0, 1930.0
11.0, 2631.60498046875, 5120.9521484375, 0.49960583448410034, 2020.94384765625, 5000.0, 1930.0
11.25, 2642.2646484375, 5026.18359375, 0.4995994567871094, 1803.898681640625, 5000.0, 1930.0
11.5, 2641.06640625, 5006.8251953125, 0.49959322810173035, 1860.494384765625, 5000.0, 1930.0
11.75, 2638.05322265625, 5001.55078125, 0.49958696961402893, 1943.703857421875, 5000.0, 1930.0
12.0, 2638.47607421875, 5001.25341796875, 0.4995807409286499, 1945.6749267578125, 5000.0, 1930.0
12.25, 2640.692626953125, 5001.6572265625, 0.4995745122432709, 1927.2423095703125, 5000.0, 1930.0
12.5, 2640.191162109375, 4998.95751953125, 0.49956828355789185, 1923.094482421875, 5000.0, 1930.0
12.75, 2639.803955078125, 4998.302734375, 0.4995620846748352, 1927.682861328125, 5000.0, 1930.0
13.0, 2640.612548828125, 4998.98046875, 0.49955588579177856, 1930.1446533203125, 5000.0, 1930.0
13.25, 2642.1689453125, 5001.88037109375, 0.49954962730407715, 1931.0501708984375, 5000.0, 1930.0
13.5, 2641.1513671875, 5001.02490234375, 0.4995434582233429, 1930.5687255859375, 5000.0, 1930.0
13.75, 2378.217529296875, 4998.86865234375, 0.49953722953796387, 1929.760009765625, 5000.0, 1930.0
14.0, 1990.2823486328125, 4997.97900390625, 0.49953100085258484, 1930.22412109375, 5000.0, 1930.0
14.25, 1800.739013671875, 5001.548828125, 0.4995247423648834, 1931.6168212890625, 5000.0, 1930.0
14.5, 1871.951416015625, 4998.49658203125, 0.499518483877182, 1930.103515625, 5000.0, 1930.0
14.75, 1946.608154296875, 3496.680908203125, 0.49951261281967163, 2106.05859375, 2000.0, 2400.0
15.0, 1943.7318115234375, 2284.894775390625, 0.49950888752937317, 2370.108642578125, 2000.0, 2400.0
15.25, 1926.4874267578125, 2058.205322265625, 0.4995059072971344, 2481.448486328125, 2000.0, 2400.0
15.5, 1925.156005859375, 2012.6185302734375, 0.49950307607650757, 2428.820068359375, 2000.0, 2400.0
15.75, 1928.039794921875, 1998.1634521484375, 0.49950024485588074, 2366.322998046875, 2000.0, 2400.0
16.0, 1930.6756591796875, 1999.0982666015625, 0.4994974136352539, 2387.0126953125, 2000.0, 2400.0
16.25, 1931.0732421875, 2000.6805419921875, 0.4994945824146271, 2410.888916015625, 2000.0, 2400.0
16.5, 1929.5250244140625, 1998.339599609375, 0.49949178099632263, 2408.34619140625, 2000.0, 2400.0
16.75, 1930.1063232421875, 1998.3128662109375, 0.4994889199733734, 2399.876708984375, 2000.0, 2400.0
17.0, 1930.67333984375, 1998.7479248046875, 0.49948611855506897, 2399.33349609375, 2000.0, 2400.0
17.25, 1931.1107177734375, 2000.9273681640625, 0.49948328733444214, 2402.196044921875, 2000.0, 2400.0
17.5, 1930.2816162109375, 1997.9620361328125, 0.4994804561138153, 2401.943603515625, 2000.0, 2400.0
17.75, 1931.19287109375, 2001.2738037109375, 0.4994776248931885, 2401.90673828125, 2000.0, 2400.0
18.0, 1931.6663818359375, 2002.4732666015625, 0.49947482347488403, 2401.796142578125, 2000.0, 2400.0
18.25, 1930.4630126953125, 1999.6248779296875, 0.4994719922542572, 2400.667236328125, 2000.0, 2400.0
18.5, 1930.531494140625, 1999.5947265625, 0.49946919083595276, 2400.8017578125, 2000.0, 2400.0
18.75, 2151.44482421875, 4334.48779296875, 0.4994654953479767, 2572.80859375, 8000.0, 2720.0
19.0, 2397.6044921875, 8103.64990234375, 0.4994574189186096, 2721.661376953125, 8000.0, 2720.0
19.25, 2480.60986328125, 7977.16943359375, 0.4994468092918396, 2790.963623046875, 8000.0, 2720.0
19.5, 2414.6318359375, 7923.49658203125, 0.49943697452545166, 2725.49609375, 8000.0, 2720.0
19.75, 2365.59716796875, 8091.890625, 0.4994266629219055, 2685.380859375, 8000.0, 2720.0
20.0, 2392.2900390625, 7949.47900390625, 0.49941644072532654, 2708.6279296875, 8000.0, 2720.0
20.25, 2410.79150390625, 8026.15771484375, 0.4994061589241028, 2729.939697265625, 8000.0, 2720.0
20.5, 2406.767333984375, 7986.3916015625, 0.4993959665298462, 2722.48095703125, 8000.0, 2720.0
20.75, 2399.888671875, 8002.11181640625, 0.4993857741355896, 2713.4892578125, 8000.0, 2720.0
21.0, 2400.685791015625, 7999.64501953125, 0.49937570095062256, 2717.24853515625, 8000.0, 2720.0
21.25, 2401.605224609375, 8001.5302734375, 0.49936556816101074, 2720.6181640625, 8000.0, 2720.0
21.5, 2402.37646484375, 7999.72705078125, 0.4993554353713989, 2720.7578125, 8000.0, 2720.0
21.75, 2401.94775390625, 8000.84033203125, 0.4993452727794647, 2719.340576171875, 8000.0, 2720.0
22.0, 2402.28076171875, 8002.599609375, 0.49933508038520813, 2720.597900390625, 8000.0, 2720.0
22.25, 2401.869384765625, 8003.11474609375, 0.49932488799095154, 2721.188720703125, 8000.0, 2720.0
22.5, 2400.964599609375, 8000.97705078125, 0.49931469559669495, 2720.227294921875, 8000.0, 2720.0
22.75, 2401.86376953125, 7502.87548828125, 0.49930456280708313, 2972.822509765625, 7000.0, 3200.0
23.0, 2401.712158203125, 7039.44873046875, 0.4992954432964325, 3175.08837890625, 7000.0, 3200.0
23.25, 2401.917724609375, 7020.365234375, 0.49928632378578186, 3332.98095703125, 7000.0, 3200.0
23.5, 2402.001220703125, 6994.650390625, 0.4992773234844208, 3254.775146484375, 7000.0, 3200.0
23.75, 2598.583251953125, 7003.2119140625, 0.49926823377609253, 3121.525390625, 7000.0, 3200.0
24.0, 2741.0966796875, 6999.47802734375, 0.4992592930793762, 3131.1484375, 7000.0, 3200.0
24.25, 2787.483642578125, 6997.30712890625, 0.49925026297569275, 3208.81591796875, 7000.0, 3200.0
24.5, 2716.282470703125, 6998.19091796875, 0.49924132227897644, 3233.7958984375, 7000.0, 3200.0
24.75, 2685.638427734375, 7001.359375, 0.49923235177993774, 3189.16552734375, 7000.0, 3200.0
25.0, 2711.243408203125, 7002.93896484375, 0.49922338128089905, 3169.138671875, 7000.0, 3200.0
25.25, 2729.108154296875, 7002.048828125, 0.4992144703865051, 3193.9951171875, 7000.0, 3200.0
25.5, 2720.613525390625, 6996.83642578125, 0.49920547008514404, 3217.303955078125, 7000.0, 3200.0
25.75, 2712.9765625, 7000.60986328125, 0.4991964101791382, 3201.703369140625, 7000.0, 3200.0
26.0, 2716.63330078125, 7001.26220703125, 0.4991874694824219, 3185.226318359375, 7000.0, 3200.0
26.25, 2721.112548828125, 6998.37841796875, 0.4991784989833832, 3193.70849609375, 7000.0, 3200.0
26.5, 2720.51416015625, 6999.5205078125, 0.4991694986820221, 3208.085693359375, 7000.0, 3200.0
26.75, 2719.499267578125, 5513.5712890625, 0.4991613030433655, 2885.927490234375, 5000.0, 2690.0
