Time, Solar house 1.Inverter.P, ESS.Inverter.P, ESS.Lithium Batteries.Li Cells Series 1.SOC, Solar house 2.Inverter.P, ESS.Inverter.Controller.Pref, Solar house 2.Inverter.Controller.Pref
0.0, 651.9864501953125, 6725.55126953125, 0.4999964237213135, 652.0287475585938, 7000.0, 1000.0
0.25, 164.12356567382812, 6689.88134765625, 0.49998706579208374, 164.47772216796875, 7000.0, 1000.0
0.5, 1060.26611328125, 6730.0908203125, 0.49997833371162415, 1060.564697265625, 7000.0, 1000.0
0.75, 1335.11767578125, 6883.77978515625, 0.4999694228172302, 1335.0843505859375, 7000.0, 1000.0
1.0, 1109.9659423828125, 6957.064453125, 0.49996039271354675, 1109.89306640625, 7000.0, 1000.0
1.25, 1024.412109375, 6990.06982421875, 0.4999512732028961, 1024.3883056640625, 7000.0, 1000.0
1.5, 1031.0438232421875, 6997.9228515625, 0.4999421536922455, 1030.892578125, 7000.0, 1000.0
1.75, 1035.202880859375, 6997.91162109375, 0.4999330937862396, 1035.1573486328125, 7000.0, 1000.0
2.0, 1030.7403564453125, 6998.544921875, 0.499923974275589, 1030.5953369140625, 7000.0, 1000.0
2.25, 1025.275390625, 6998.8564453125, 0.49991491436958313, 1025.3509521484375, 7000.0, 1000.0
2.5, 1021.7352294921875, 7000.82080078125, 0.4999057650566101, 1021.8566284179688, 7000.0, 1000.0
2.75, 1017.70166015625, 7002.12158203125, 0.4998966157436371, 1017.7321166992188, 7000.0, 1000.0
3.0, 1016.1470947265625, 6999.109375, 0.49988746643066406, 1016.1553344726562, 7000.0, 1000.0
3.25, 1015.0594482421875, 7000.36865234375, 0.49987831711769104, 1014.9965209960938, 7000.0, 1000.0
3.5, 1011.375732421875, 6999.36669921875, 0.49986910820007324, 1011.2872314453125, 7000.0, 1000.0
3.75, 1073.966552734375, 7015.2138671875, 0.499860018491745, 1073.99658203125, 8000.0, 2000.0
4.0, 1753.396484375, 7767.69140625, 0.49985069036483765, 1752.939697265625, 8000.0, 2000.0
4.25, 2115.970703125, 8042.76611328125, 0.49984049797058105, 2116.071044921875, 8000.0, 2000.0
4.5, 2133.024169921875, 7940.98193359375, 0.49983033537864685, 2133.04296875, 8000.0, 2000.0
4.75, 2008.56982421875, 8028.33203125, 0.49982014298439026, 2008.67822265625, 8000.0, 2000.0
5.0, 1977.5518798828125, 7989.58251953125, 0.49980995059013367, 1977.5555419921875, 8000.0, 2000.0
5.25, 2002.6328125, 8006.0791015625, 0.49979981780052185, 2002.65234375, 8000.0, 2000.0
5.5, 2013.2381591796875, 8003.14990234375, 0.49978962540626526, 2013.2467041015625, 8000.0, 2000.0
5.75, 2008.9046630859375, 7995.34619140625, 0.4997793734073639, 2008.8441162109375, 8000.0, 2000.0
6.0, 2004.875244140625, 7997.85595703125, 0.4997691214084625, 2004.889404296875, 8000.0, 2000.0
6.25, 2002.91064453125, 8000.7333984375, 0.49975886940956116, 2002.9447021484375, 8000.0, 2000.0
6.5, 2004.3626708984375, 7996.55029296875, 0.499748557806015, 2004.36181640625, 8000.0, 2000.0
6.75, 2004.8719482421875, 7996.80712890625, 0.49973830580711365, 2004.8466796875, 8000.0, 2000.0
7.0, 2002.423828125, 7999.72021484375, 0.4997280538082123, 2002.4532470703125, 8000.0, 2000.0
7.25, 2002.941162109375, 7995.86962890625, 0.4997178018093109, 2002.991943359375, 8000.0, 2000.0
7.5, 2003.0072021484375, 7996.6767578125, 0.4997076094150543, 2003.018798828125, 8000.0, 2000.0
7.75, 2002.460693359375, 8001.88818359375, 0.49969732761383057, 2002.421142578125, 8000.0, 2000.0
8.0, 2001.60205078125, 7999.4658203125, 0.4996871054172516, 2001.600341796875, 8000.0, 2000.0
8.25, 2002.38134765625, 7997.3974609375, 0.49967682361602783, 2002.380859375, 8000.0, 2000.0
8.5, 2002.50537109375, 8003.94775390625, 0.49966657161712646, 2002.4808349609375, 8000.0, 2000.0
8.75, 2151.56787109375, 7861.98876953125, 0.4996563792228699, 2151.418212890625, 6000.0, 2640.0
9.0, 2522.19873046875, 6211.48681640625, 0.49964770674705505, 2522.369140625, 6000.0, 2640.0
9.25, 2762.88916015625, 6065.513671875, 0.4996398687362671, 2762.866943359375, 6000.0, 2640.0
9.5, 2708.40966796875, 6012.1669921875, 0.4996321499347687, 2708.19921875, 6000.0, 2640.0
9.75, 2597.5302734375, 6002.27099609375, 0.4996245503425598, 2597.636962890625, 6000.0, 2640.0
10.0, 2604.796142578125, 6002.4658203125, 0.49961698055267334, 2605.1044921875, 6000.0, 2640.0
10.25, 2652.497314453125, 6001.31982421875, 0.49960941076278687, 2652.4384765625, 6000.0, 2640.0
10.5, 2649.85693359375, 5999.7685546875, 0.499601811170578, 2649.862548828125, 6000.0, 2640.0
10.75, 2629.421142578125, 6002.201171875, 0.49959421157836914, 2629.369873046875, 6000.0, 2640.0
11.0, 2630.0224609375, 6001.22998046875, 0.49958667159080505, 2630.2490234375, 6000.0, 2640.0
11.25, 2641.574951171875, 5999.2138671875, 0.4995791018009186, 2641.716552734375, 6000.0, 2640.0
11.5, 2642.374755859375, 6000.09326171875, 0.4995715022087097, 2642.13427734375, 6000.0, 2640.0
11.75, 2638.573974609375, 6000.380859375, 0.499563992023468, 2638.787841796875, 6000.0, 2640.0
12.0, 2638.87353515625, 6000.439453125, 0.4995564818382263, 2639.240478515625, 6000.0, 2640.0
12.25, 2639.35205078125, 5999.9287109375, 0.49954894185066223, 2639.635009765625, 6000.0, 2640.0
12.5, 2639.6455078125, 5999.68994140625, 0.49954143166542053, 2639.678955078125, 6000.0, 2640.0
12.75, 2639.64453125, 5998.52783203125, 0.49953389167785645, 2639.283203125, 6000.0, 2640.0
13.0, 2640.3759765625, 5998.14404296875, 0.49952632188796997, 2640.55517578125, 6000.0, 2640.0
13.25, 2641.822021484375, 6001.07421875, 0.4995187520980835, 2641.882568359375, 6000.0, 2640.0
13.5, 2639.86328125, 6000.646484375, 0.499511182308197, 2639.758056640625, 6000.0, 2640.0
13.75, 2370.546142578125, 5626.90576171875, 0.4995037019252777, 2370.9365234375, 5000.0, 1930.0
14.0, 1988.740234375, 5106.3193359375, 0.4994971752166748, 1989.1497802734375, 5000.0, 1930.0
14.25, 1800.464599609375, 5021.212890625, 0.49949076771736145, 1800.8243408203125, 5000.0, 1930.0
14.5, 1872.1103515625, 5000.6943359375, 0.49948447942733765, 1871.9874267578125, 5000.0, 1930.0
14.75, 1947.194580078125, 5000.1015625, 0.4994781017303467, 1947.065673828125, 5000.0, 1930.0
15.0, 1943.737548828125, 4999.3203125, 0.49947184324264526, 1943.5194091796875, 5000.0, 1930.0
15.25, 1926.8096923828125, 5000.41015625, 0.49946558475494385, 1926.8267822265625, 5000.0, 1930.0
15.5, 1923.3173828125, 4997.90478515625, 0.49945929646492004, 1923.288330078125, 5000.0, 1930.0
15.75, 1927.7587890625, 4998.03857421875, 0.49945303797721863, 1927.6571044921875, 5000.0, 1930.0
16.0, 1929.816162109375, 4999.01171875, 0.4994467794895172, 1929.7586669921875, 5000.0, 1930.0
16.25, 1929.8243408203125, 4999.97607421875, 0.4994405210018158, 1929.8079833984375, 5000.0, 1930.0
16.5, 1930.0357666015625, 4999.9794921875, 0.49943429231643677, 1930.0382080078125, 5000.0, 1930.0
16.75, 1930.077880859375, 5001.4775390625, 0.4994279742240906, 1930.01953125, 5000.0, 1930.0
17.0, 1929.9117431640625, 4999.02294921875, 0.4994216859340668, 1929.872314453125, 5000.0, 1930.0
17.25, 1930.5335693359375, 5000.44677734375, 0.49941542744636536, 1930.5330810546875, 5000.0, 1930.0
17.5, 1931.8079833984375, 5003.16796875, 0.49940916895866394, 1931.83544921875, 5000.0, 1930.0
17.75, 1931.5020751953125, 5003.080078125, 0.4994029700756073, 1931.5087890625, 5000.0, 1930.0
18.0, 1930.1795654296875, 4999.759765625, 0.4993967115879059, 1930.18896484375, 5000.0, 1930.0
18.25, 1930.4617919921875, 4999.36865234375, 0.49939048290252686, 1930.457275390625, 5000.0, 1930.0
18.5, 1931.235595703125, 5000.62109375, 0.49938422441482544, 1931.212158203125, 5000.0, 1930.0
18.75, 2147.18505859375, 3215.43310546875, 0.499378502368927, 2146.84326171875, 2000.0, 2400.0
19.0, 2392.152587890625, 2241.9072265625, 0.4993749260902405, 2392.229248046875, 2000.0, 2400.0
19.25, 2481.29443359375, 2050.34228515625, 0.4993719756603241, 2481.274169921875, 2000.0, 2400.0
19.5, 2418.5263671875, 2011.1905517578125, 0.49936917424201965, 2418.6435546875, 2000.0, 2400.0
19.75, 2365.67431640625, 2000.976806640625, 0.4993663430213928, 2365.919921875, 2000.0, 2400.0
20.0, 2389.938720703125, 2002.310791015625, 0.4993635416030884, 2390.04345703125, 2000.0, 2400.0
20.25, 2410.7119140625, 2000.6900634765625, 0.49936071038246155, 2410.754638671875, 2000.0, 2400.0
20.5, 2407.221435546875, 1999.138671875, 0.4993579089641571, 2407.469970703125, 2000.0, 2400.0
20.75, 2399.60986328125, 1999.8408203125, 0.49935510754585266, 2399.696044921875, 2000.0, 2400.0
21.0, 2398.92578125, 1999.542724609375, 0.4993523359298706, 2398.84423828125, 2000.0, 2400.0
21.25, 2401.9052734375, 2001.1617431640625, 0.4993495047092438, 2401.8134765625, 2000.0, 2400.0
21.5, 2403.428955078125, 2003.3055419921875, 0.49934670329093933, 2403.3310546875, 2000.0, 2400.0
21.75, 2401.638916015625, 2000.980224609375, 0.4993439018726349, 2401.6328125, 2000.0, 2400.0
22.0, 2400.870849609375, 1998.0723876953125, 0.49934110045433044, 2400.927978515625, 2000.0, 2400.0
22.25, 2401.503662109375, 1999.6068115234375, 0.4993382692337036, 2401.586669921875, 2000.0, 2400.0
22.5, 2401.86279296875, 2000.1685791015625, 0.49933549761772156, 2401.838623046875, 2000.0, 2400.0
22.75, 2402.3095703125, 2001.0799560546875, 0.4993326663970947, 2402.238037109375, 2000.0, 2400.0
23.0, 2400.60107421875, 1996.361328125, 0.4993298649787903, 2400.57470703125, 2000.0, 2400.0
23.25, 2401.029541015625, 1997.0133056640625, 0.49932706356048584, 2401.06103515625, 2000.0, 2400.0
23.5, 2401.431884765625, 1998.41015625, 0.4993242621421814, 2401.426513671875, 2000.0, 2400.0
23.75, 2593.862060546875, 4849.52294921875, 0.49932020902633667, 2593.990478515625, 8000.0, 2720.0
24.0, 2736.8974609375, 8370.1162109375, 0.49931177496910095, 2736.735595703125, 8000.0, 2720.0
24.25, 2787.85546875, 7875.7626953125, 0.49930116534233093, 2787.65625, 8000.0, 2720.0
24.5, 2717.856689453125, 7981.07958984375, 0.4992913007736206, 2717.95361328125, 8000.0, 2720.0
24.75, 2686.119873046875, 8056.4462890625, 0.4992808401584625, 2686.36474609375, 8000.0, 2720.0
25.0, 2711.8115234375, 7961.5654296875, 0.4992707073688507, 2711.785888671875, 8000.0, 2720.0
25.25, 2731.49267578125, 8022.23828125, 0.49926045536994934, 2731.179443359375, 8000.0, 2720.0
25.5, 2721.583740234375, 7991.28173828125, 0.4992503225803375, 2721.5, 8000.0, 2720.0
25.75, 2711.59814453125, 8007.1728515625, 0.4992401599884033, 2711.3974609375, 8000.0, 2720.0
26.0, 2716.49267578125, 7997.37939453125, 0.49922993779182434, 2716.40283203125, 8000.0, 2720.0
