Time, Solar house 1.Inverter.P, ESS.Inverter.P, ESS.Lithium Batteries.Li Cells Series 1.SOC, Solar house 2.Inverter.P, ESS.Inverter.Controller.Pref, Solar house 2.Inverter.Controller.Pref
35.5, 2693.485595703125, 7502.2958984375, 0.49889272451400757, 2899.450439453125, 7500.0, 2900.0
35.75, 2698.576904296875, 7493.4189453125, 0.49888306856155396, 2915.77978515625, 7500.0, 2900.0
36.0, 2689.401123046875, 7501.38623046875, 0.4988734722137451, 2906.562744140625, 7500.0, 2900.0
36.25, 2684.8330078125, 7502.31982421875, 0.4988638460636139, 2894.846435546875, 7500.0, 2900.0
36.5, 2689.3212890625, 7501.4306640625, 0.49885427951812744, 2895.001220703125, 7500.0, 2900.0
36.75, 2691.3076171875, 7500.84033203125, 0.498844712972641, 2900.336181640625, 7500.0, 2900.0
37.0, 2689.850830078125, 7498.10546875, 0.49883508682250977, 2902.24365234375, 7500.0, 2900.0
37.25, 2689.99951171875, 7497.25244140625, 0.4988254904747009, 2901.332763671875, 7500.0, 2900.0
37.5, 2691.636962890625, 7497.47509765625, 0.4988158345222473, 2900.525390625, 7500.0, 2900.0
37.75, 2692.4921875, 7499.5849609375, 0.4988062381744385, 2901.06982421875, 7500.0, 2900.0
38.0, 2691.63671875, 7499.00830078125, 0.498796671628952, 2901.77099609375, 7500.0, 2900.0
38.25, 2689.756591796875, 7501.92626953125, 0.4987870156764984, 2900.2568359375, 7500.0, 2900.0
38.5, 2743.446044921875, 7400.1201171875, 0.4987773299217224, 2745.80517578125, 5400.0, 1900.0
38.75, 2953.261962890625, 5687.9970703125, 0.49876928329467773, 2086.010498046875, 5400.0, 1900.0
39.0, 3102.887451171875, 5470.55712890625, 0.49876222014427185, 1731.0196533203125, 5400.0, 1900.0
39.25, 3113.364990234375, 5412.30126953125, 0.4987553060054779, 1779.3779296875, 5400.0, 1900.0
39.5, 3020.52587890625, 5402.85205078125, 0.49874845147132874, 1909.306396484375, 5400.0, 1900.0
39.75, 2985.272216796875, 5398.08349609375, 0.4987417459487915, 1922.6025390625, 5400.0, 1900.0
40.0, 3021.222900390625, 5400.51123046875, 0.49873507022857666, 1896.1619873046875, 5400.0, 1900.0
40.25, 3056.14599609375, 5401.19189453125, 0.49872833490371704, 1890.0943603515625, 5400.0, 1900.0
40.5, 3056.184326171875, 5402.30712890625, 0.4987216591835022, 1895.99755859375, 5400.0, 1900.0
40.75, 3039.951416015625, 5401.25830078125, 0.49871498346328735, 1898.8199462890625, 5400.0, 1900.0
41.0, 3031.16357421875, 5400.306640625, 0.4987083077430725, 1898.44775390625, 5400.0, 1900.0
41.25, 3035.106201171875, 5399.6904296875, 0.4987016022205353, 1897.9193115234375, 5400.0, 1900.0
41.5, 3041.541259765625, 5399.83203125, 0.49869489669799805, 1899.1396484375, 5400.0, 1900.0
41.75, 3043.193603515625, 5400.3154296875, 0.4986882209777832, 1900.0111083984375, 5400.0, 1900.0
42.0, 3040.824462890625, 5400.3427734375, 0.49868154525756836, 1900.4757080078125, 5400.0, 1900.0
42.25, 3040.1044921875, 5402.267578125, 0.49867483973503113, 1901.4576416015625, 5400.0, 1900.0
42.5, 3039.113525390625, 4723.97509765625, 0.49866822361946106, 1967.80126953125, 3000.0, 2200.0
42.75, 3039.565673828125, 3313.404296875, 0.4986633062362671, 2142.379638671875, 3000.0, 2200.0
43.0, 3039.978271484375, 3062.37744140625, 0.4986592233181, 2247.450439453125, 3000.0, 2200.0
43.25, 3040.669921875, 3011.686767578125, 0.4986552894115448, 2238.3330078125, 3000.0, 2200.0
43.5, 3010.916259765625, 3002.773193359375, 0.4986514151096344, 2197.6220703125, 3000.0, 2200.0
43.75, 2933.454833984375, 3001.707763671875, 0.498647540807724, 2190.764892578125, 3000.0, 2200.0
44.0, 2873.823974609375, 3002.0146484375, 0.4986436665058136, 2201.871826171875, 3000.0, 2200.0
44.25, 2873.739013671875, 3002.85693359375, 0.4986397922039032, 2205.8759765625, 3000.0, 2200.0
44.5, 2903.9345703125, 2999.50830078125, 0.4986358880996704, 2202.22509765625, 3000.0, 2200.0
44.75, 2915.2490234375, 3001.036865234375, 0.49863195419311523, 2202.04150390625, 3000.0, 2200.0
45.0, 2902.947998046875, 3001.208251953125, 0.49862807989120483, 2201.68017578125, 3000.0, 2200.0
45.25, 2894.525146484375, 2998.25927734375, 0.49862417578697205, 2201.26513671875, 3000.0, 2200.0
45.5, 2897.865966796875, 2999.437744140625, 0.49862030148506165, 2201.68115234375, 3000.0, 2200.0
45.75, 2902.64306640625, 3001.937744140625, 0.49861636757850647, 2202.253662109375, 3000.0, 2200.0
46.0, 2902.323486328125, 2998.060791015625, 0.4986124634742737, 2200.937255859375, 3000.0, 2200.0
46.25, 2900.510009765625, 2999.583740234375, 0.4986085891723633, 2201.397705078125, 3000.0, 2200.0
46.5, 2900.1376953125, 3578.23193359375, 0.49860456585884094, 1969.5543212890625, 4500.0, 1500.0
46.75, 2901.172607421875, 4344.95458984375, 0.4985992908477783, 1579.6861572265625, 4500.0, 1500.0
47.0, 2902.052978515625, 4470.3271484375, 0.49859365820884705, 1394.151123046875, 4500.0, 1500.0
47.25, 2900.19287109375, 4492.4091796875, 0.4985879063606262, 1440.22216796875, 4500.0, 1500.0
47.5, 2901.211181640625, 4497.03125, 0.4985821545124054, 1500.3017578125, 4500.0, 1500.0
47.75, 2901.474853515625, 4500.4404296875, 0.49857640266418457, 1503.581298828125, 4500.0, 1500.0
48.0, 2901.736572265625, 4501.38720703125, 0.49857068061828613, 1495.177734375, 4500.0, 1500.0
48.25, 2900.9296875, 4499.2724609375, 0.49856486916542053, 1493.2528076171875, 4500.0, 1500.0
48.5, 2498.738037109375, 4498.7529296875, 0.4985591471195221, 1495.789306640625, 4500.0, 1500.0
