Time, Ptotal
21084.0, 18390.037109375
21084.25, 18390.037109375
21084.5, 18390.037109375
21084.75, 18390.037109375
21085.0, 18390.037109375
21085.25, 18390.037109375
21085.5, 18390.037109375
21085.75, 18390.037109375
21086.0, 18390.037109375
21086.25, 18390.037109375
21086.5, 18390.037109375
21086.75, 18390.037109375
21087.0, 18390.037109375
21087.25, 18390.037109375
21087.5, 18390.037109375
21087.75, 18390.037109375
21088.0, 18390.037109375
21088.25, 18390.037109375
21088.5, 18390.037109375
21088.75, 18390.037109375
21089.0, 18390.037109375
21089.25, 18390.037109375
21089.5, 18390.037109375
21089.75, 18390.037109375
21090.0, 18390.037109375
21090.25, 18390.037109375
21090.5, 18390.037109375
21090.75, 18390.037109375
21091.0, 18390.037109375
21091.25, 18390.037109375
21091.5, 18390.037109375
21091.75, 18390.037109375
21092.0, 18390.037109375
21092.25, 18390.037109375
21092.5, 18390.037109375
21092.75, 18390.037109375
21093.0, 18390.037109375
21093.25, 18390.037109375
21093.5, 18390.037109375
21093.75, 18390.037109375
21094.0, 18390.037109375
21094.25, 18390.037109375
21094.5, 18390.037109375
21094.75, 18390.037109375
21095.0, 18390.037109375
21095.25, 18390.037109375
21095.5, 18390.037109375
21095.75, 18390.037109375
21096.0, 18390.037109375
21096.25, 18390.037109375
21096.5, 18390.037109375
21096.75, 18390.037109375
21097.0, 18390.037109375
21097.25, 18390.037109375
21097.5, 18407.953125
21097.75, 18446.013671875
21098.0, 18545.451171875
21098.25, 18590.814453125
21098.5, 18705.4140625
21098.75, 18795.923828125
21099.0, 18846.0546875
21099.25, 18889.314453125
21099.5, 18964.794921875
21099.75, 18994.56640625
21100.0, 19179.986328125
21100.25, 19256.712890625
21100.5, 19294.232421875
21100.75, 19294.232421875
21101.0, 19318.9296875
21101.25, 19319.0625
21101.5, 19319.0625
21101.75, 19351.07421875
21102.0, 19384.07421875
21102.25, 19384.07421875
21102.5, 19384.07421875
21102.75, 19384.07421875
21103.0, 19433.32421875
21103.25, 19433.32421875
21103.5, 19433.32421875
21103.75, 19433.32421875
21104.0, 19466.390625
21104.25, 19466.390625
21104.5, 19466.390625
21104.75, 19466.390625
21105.0, 19466.390625
21105.25, 19466.390625
21105.5, 19466.390625
21105.75, 19466.390625
21106.0, 19466.390625
21106.25, 19466.390625
21106.5, 19466.390625
21106.75, 19466.390625
21107.0, 19466.390625
21107.25, 19466.390625
21107.5, 19466.390625
21107.75, 19466.390625
21108.0, 19466.390625
21108.25, 19466.390625
21108.5, 19466.390625
21108.75, 19466.390625
21109.0, 19466.390625
21109.25, 19466.390625
21109.5, 19466.390625
21109.75, 19466.390625
21110.0, 19466.390625
21110.25, 19466.390625
21110.5, 19466.390625
21110.75, 19466.390625
21111.0, 19466.390625
21111.25, 19466.390625
21111.5, 19466.390625
21111.75, 19466.390625
21112.0, 19466.390625
21112.25, 19466.390625
21112.5, 19466.390625
21112.75, 19466.390625
21113.0, 19466.390625
21113.25, 19466.390625
21113.5, 19466.390625
21113.75, 19466.390625
21114.0, 19466.390625
21114.25, 19466.390625
21114.5, 19466.390625
21114.75, 19466.390625
21115.0, 19466.390625
21115.25, 19466.390625
21115.5, 19466.390625
21115.75, 19466.390625
21116.0, 19466.390625
21116.25, 19466.390625
21116.5, 19466.390625
21116.75, 19466.390625
21117.0, 19466.390625
21117.25, 19466.390625
21117.5, 19466.390625
21117.75, 19470.91796875
21118.0, 19480.544921875
21118.25, 19512.349609375
21118.5, 19539.357421875
21118.75, 19582.826171875
21119.0, 19604.1328125
21119.25, 19615.224609375
21119.5, 19633.6328125
21119.75, 19656.294921875
21120.0, 19673.080078125
21120.25, 19736.921875
21120.5, 19739.681640625
21120.75, 19755.478515625
21121.0, 19761.341796875
21121.25, 19786.966796875
21121.5, 19784.916015625
21121.75, 19786.943359375
21122.0, 19804.423828125
21122.25, 19804.423828125
21122.5, 19804.423828125
21122.75, 19804.423828125
21123.0, 19816.10546875
21123.25, 19821.955078125
21123.5, 19821.955078125
21123.75, 19821.955078125
21124.0, 19827.810546875
21124.25, 19839.53515625
21124.5, 19839.53515625
21124.75, 19839.53515625
21125.0, 19839.53515625
21125.25, 19839.53515625
21125.5, 19839.53515625
21125.75, 19839.53515625
21126.0, 19839.53515625
21126.25, 19839.53515625
21126.5, 19839.53515625
21126.75, 19839.53515625
21127.0, 19839.53515625
21127.25, 19839.53515625
21127.5, 19839.53515625
21127.75, 19839.53515625
21128.0, 19839.53515625
21128.25, 19839.53515625
21128.5, 19839.53515625
21128.75, 19839.53515625
21129.0, 19839.53515625
21129.25, 19839.53515625
21129.5, 19839.53515625
21129.75, 19839.53515625
21130.0, 19839.53515625
21130.25, 19839.53515625
21130.5, 19839.53515625
21130.75, 19839.53515625
21131.0, 19839.53515625
21131.25, 19839.53515625
21131.5, 19839.53515625
21131.75, 19839.53515625
21132.0, 19839.53515625
21132.25, 19839.53515625
21132.5, 19839.53515625
21132.75, 19839.53515625
21133.0, 19839.53515625
21133.25, 19839.53515625
21133.5, 19839.53515625
21133.75, 19839.53515625
21134.0, 19839.53515625
21134.25, 19839.53515625
21134.5, 19839.53515625
21134.75, 19839.53515625
21135.0, 19839.53515625
21135.25, 19839.53515625
21135.5, 19839.53515625
21135.75, 19839.53515625
21136.0, 19839.53515625
21136.25, 19839.53515625
21136.5, 19839.53515625
21136.75, 19839.53515625
21137.0, 19839.53515625
21137.25, 19839.53515625
21137.5, 19839.53515625
21137.75, 19839.16796875
21138.0, 19838.943359375
21138.25, 19836.970703125
21138.5, 19833.04296875
21138.75, 19832.615234375
21139.0, 19827.859375
21139.25, 19823.0234375
21139.5, 19822.109375
21139.75, 19820.79296875
21140.0, 19816.259765625
21140.25, 19809.7890625
21140.5, 19807.7578125
21140.75, 19807.25
21141.0, 19806.3671875
21141.25, 19803.28125
21141.5, 19799.40234375
21141.75, 19799.0625
21142.0, 19798.390625
21142.25, 19797.05859375
21142.5, 19797.05859375
21142.75, 19797.05859375
21143.0, 19797.05859375
21143.25, 19793.98828125
21143.5, 19792.9921875
21143.75, 19792.9921875
21144.0, 19792.9921875
21144.25, 19789.9453125
21144.5, 19789.9453125
21144.75, 19789.9453125
21145.0, 19789.9453125
21145.25, 19789.9453125
21145.5, 19789.962890625
21145.75, 19789.962890625
21146.0, 19789.962890625
21146.25, 19789.962890625
21146.5, 19789.962890625
21146.75, 19789.962890625
21147.0, 19789.962890625
21147.25, 19789.962890625
21147.5, 19789.962890625
21147.75, 19789.962890625
21148.0, 19789.962890625
21148.25, 19789.962890625
21148.5, 19789.962890625
21148.75, 19789.962890625
21149.0, 19789.962890625
21149.25, 19789.962890625
21149.5, 19789.962890625
21149.75, 19789.962890625
21150.0, 19789.962890625
21150.25, 19789.962890625
21150.5, 19789.962890625
21150.75, 19789.962890625
21151.0, 19789.962890625
21151.25, 19789.962890625
21151.5, 19789.962890625
21151.75, 19789.962890625
21152.0, 19789.962890625
21152.25, 19789.962890625
21152.5, 19789.962890625
21152.75, 19789.962890625
21153.0, 19789.962890625
21153.25, 19789.962890625
21153.5, 19789.962890625
21153.75, 19789.962890625
21154.0, 19789.962890625
21154.25, 19789.962890625
21154.5, 19789.962890625
21154.75, 19789.962890625
21155.0, 19789.962890625
21155.25, 19789.962890625
21155.5, 19789.962890625
21155.75, 19789.962890625
21156.0, 19789.962890625
21156.25, 19789.962890625
21156.5, 19789.962890625
21156.75, 19789.962890625
21157.0, 19789.962890625
21157.25, 19789.962890625
21157.5, 19789.962890625
21157.75, 19789.962890625
21158.0, 19789.962890625
21158.25, 19789.962890625
21158.5, 19798.021484375
21158.75, 19803.732421875
21159.0, 19811.869140625
21159.25, 19818.3984375
21159.5, 19824.638671875
21159.75, 19826.859375
21160.0, 19836.390625
21160.25, 19843.986328125
21160.5, 19855.056640625
21160.75, 19862.572265625
21161.0, 19868.353515625
21161.25, 19868.4453125
21161.5, 19880.615234375
21161.75, 19885.560546875
21162.0, 19886.98046875
21162.25, 19890.0390625
21162.5, 19890.466796875
21162.75, 19890.466796875
21163.0, 19890.466796875
21163.25, 19890.466796875
21163.5, 19895.701171875
21163.75, 19895.701171875
21164.0, 19895.701171875
21164.25, 19895.701171875
21164.5, 19900.94140625
21164.75, 19900.94140625
21165.0, 19900.94140625
21165.25, 19902.408203125
21165.5, 19902.705078125
21165.75, 19902.705078125
21166.0, 19902.705078125
21166.25, 19902.705078125
21166.5, 19902.705078125
21166.75, 19902.705078125
21167.0, 19902.705078125
21167.25, 19902.705078125
21167.5, 19902.705078125
21167.75, 19902.705078125
21168.0, 19902.705078125
21168.25, 19902.705078125
21168.5, 19902.705078125
21168.75, 19902.705078125
21169.0, 19902.705078125
21169.25, 19902.705078125
21169.5, 19902.705078125
21169.75, 19902.705078125
21170.0, 19902.705078125
21170.25, 19902.705078125
21170.5, 19902.705078125
21170.75, 19902.705078125
21171.0, 19902.705078125
21171.25, 19902.705078125
21171.5, 19902.705078125
21171.75, 19902.705078125
21172.0, 19902.705078125
21172.25, 19902.705078125
21172.5, 19902.705078125
21172.75, 19902.705078125
21173.0, 19902.705078125
21173.25, 19902.705078125
21173.5, 19902.705078125
21173.75, 19902.705078125
21174.0, 19902.705078125
21174.25, 19902.705078125
21174.5, 19902.705078125
21174.75, 19902.705078125
21175.0, 19902.705078125
21175.25, 19902.705078125
21175.5, 19902.705078125
21175.75, 19902.705078125
21176.0, 19902.705078125
21176.25, 19902.705078125
21176.5, 19902.705078125
21176.75, 19902.705078125
21177.0, 19902.705078125
21177.25, 19902.705078125
21177.5, 19902.705078125
