Time, Ptotal,regD,Time regD,power
5950.5,13998.2334,,,
5950.75,13998.2334,,,
5951,13998.2334,,,
5951.25,13998.2334,,,
5951.5,13998.2334,,,
5951.75,13998.2334,,,
5952,13998.2334,,,
5952.25,13998.2334,,,
5952.5,13998.2334,,,
5952.75,13998.2334,,,
5953,13998.2334,,,
5953.25,13998.2334,,,
5953.5,13998.2334,,,
5953.75,13998.2334,,,
5954,13998.2334,,,
5954.25,13998.2334,,,
5954.5,13998.2334,,,
5954.75,13998.2334,,,
5955,13998.2334,,,
5955.25,13998.2334,,,
5955.5,13998.2334,,,
5955.75,13998.2334,,,
5956,13998.2334,,,
5956.25,13998.2334,,,
5956.5,14120.95117,,,
5956.75,14199.74023,,,
5957,14370.04688,,,
5957.25,14523.16016,,,
5957.5,14666.01953,,,
5957.75,14764.38379,,,
5958,14920.53516,,,
5958.25,15184.43457,,,
5958.5,15401.78711,,,
5958.75,15610.52051,,,
5959,15740.2666,,,
5959.25,15759.71875,,,
5959.5,16050.76074,,,
5959.75,16110.53027,,,
5960,16162.52734,,,
5960.25,16162.52734,,,
5960.5,16199.24609,,,
5960.75,16236.27734,,,
5961,16236.27734,,,
5961.25,16236.27734,,,
5961.5,16349.24512,,,
5961.75,16349.24512,,,
5962,16349.24512,,,
5962.25,16349.24512,,,
5962.5,16465.02539,,,
5962.75,16465.02539,,,
5963,16465.02539,,,
5963.25,16465.02539,,,
5963.5,16504.24219,,,
5963.75,16504.24219,,,
5964,16504.24219,,,
5964.25,16504.24219,,,
5964.5,16504.24219,,,
5964.75,16504.24219,,,
5965,16504.24219,,,
5965.25,16504.24219,,,
5965.5,16504.24219,,,
5965.75,16504.24219,,,
5966,16504.24219,,,
5966.25,16504.24219,,,
5966.5,16504.24219,,,
5966.75,16504.24219,,,
5967,16504.24219,,,
5967.25,16504.24219,,,
5967.5,16504.24219,,,
5967.75,16504.24219,,,
5968,16504.24219,,,
5968.25,16504.24219,,,
5968.5,16504.24219,,,
5968.75,16504.24219,,,
5969,16504.24219,,,
5969.25,16504.24219,,,
5969.5,16504.24219,,,
5969.75,16504.24219,,,
5970,16504.24219,,,
5970.25,16504.24219,,,
5970.5,16504.24219,,,
5970.75,16504.24219,,,
5971,16504.24219,,,
5971.25,16504.24219,,,
5971.5,16504.24219,,,
5971.75,16504.24219,,,
5972,16504.24219,,,
5972.25,16504.24219,,,
5972.5,16504.24219,,,
5972.75,16504.24219,,,
5973,16504.24219,,,
5973.25,16504.24219,,,
5973.5,16504.24219,,,
5973.75,16504.24219,,,
5974,16504.24219,,,
5974.25,16504.24219,,,
5974.5,16504.24219,,,
5974.75,16504.24219,,,
5975,16504.24219,,,
5975.25,16504.24219,,,
5975.5,16504.24219,,,
5975.75,16504.24219,,,
5976,16504.24219,,,
5976.25,16504.24219,,,
5976.5,16504.24219,,,
5976.75,16652.37695,,,
5977,16689.61719,,,
5977.25,16818.06055,,,
5977.5,16918.20117,,,
5977.75,16983.50195,,,
5978,17137.30078,,,
5978.25,17304.16602,,,
5978.5,17384.38281,,,
5978.75,17549.23633,,,
5979,17671.4375,,,
5979.25,17757.18945,,,
5979.5,17771.69531,,,
5979.75,18085.45508,,,
5980,18094.91992,,,
5980.25,18133.81055,,,
5980.5,18161.74023,,,
5980.75,18161.74023,,,
5981,18189.82422,,,
5981.25,18189.82422,,,
5981.5,18236.24805,,,
5981.75,18275.00391,,,
5982,18275.00391,,,
5982.25,18275.00391,,,
5982.5,18275.00391,,,
5982.75,18361.57617,,,
5983,18361.57617,,,
5983.25,18361.57617,,,
5983.5,18361.57617,,,
5983.75,18390.74414,,,
5984,18390.74414,,,
5984.25,18390.74414,,,
5984.5,18390.74414,,,
5984.75,18390.74414,,,
5985,18390.74414,,,
5985.25,18390.74414,,,
5985.5,18390.74414,,,
5985.75,18390.74414,,,
5986,18390.74414,,,
5986.25,18390.74414,,,
5986.5,18390.74414,,,
5986.75,18390.74414,,,
5987,18390.74414,,,
5987.25,18390.74414,,,
5987.5,18390.74414,,,
5987.75,18390.74414,,,
5988,18390.74414,,,
5988.25,18390.74414,,,
5988.5,18390.74414,,,
5988.75,18390.74414,,,
5989,18390.74414,,,
5989.25,18390.74414,,,
5989.5,18390.74414,,,
5989.75,18390.74414,,,
5990,18390.74414,,,
5990.25,18390.74414,,,
5990.5,18390.74414,,,
5990.75,18390.74414,,,
5991,18390.74414,,,
5991.25,18390.74414,,,
5991.5,18390.74414,,,
5991.75,18390.74414,,,
5992,18390.74414,,,
5992.25,18390.74414,,,
5992.5,18390.74414,,,
5992.75,18390.74414,,,
5993,18390.74414,,,
5993.25,18390.74414,,,
5993.5,18390.74414,,,
5993.75,18390.74414,,,
5994,18390.74414,,,
5994.25,18390.74414,,,
5994.5,18390.74414,,,
5994.75,18390.74414,,,
5995,18390.74414,,,
5995.25,18390.74414,,,
5995.5,18390.74414,,,
5995.75,18390.74414,,,
5996,18390.74414,,,
5996.25,18390.74414,,,
5996.5,18390.74414,,,
5996.75,18390.74414,,,
5997,18449.83398,,,
5997.25,18476.72461,,,
5997.5,18529.37109,,,
5997.75,18602.66016,,,
5998,18616.05859,,,
5998.25,18700.44531,,,
