Time, Ptotal,regD,Time regD,Power
16483.75,9164.121094,-0.197101363,16522.25,8028.98637
16484,8941.763672,-0.175252556,16524.25,8247.47444
16484.25,8578.972656,-0.153403733,16526.25,8465.96267
16484.5,8391.435547,-0.131554919,16528.25,8684.45081
16484.75,8155.681152,-0.125743138,16530.25,8742.56862
16485,8054.15625,-0.119931364,16532.25,8800.68636
16485.25,7968.962402,-0.114119583,16534.25,8858.80417
16485.5,7730.223145,-0.123700116,16536.25,8762.99884
16485.75,7557.748047,-0.133280642,16538.25,8667.19358
16486,7509.444336,-0.142861175,16540.25,8571.38825
16486.25,7504.005371,-0.136943604,16542.25,8630.56396
16486.5,7457.954102,-0.131026017,16544.25,8689.73983
16486.75,7457.954102,-0.125108439,16546.25,8748.91561
16487,7457.954102,-0.106216126,16548.25,8937.83874
16487.25,7412.644043,-0.087323821,16550.25,9126.76179
16487.5,7281.162598,-0.068431508,16552.25,9315.68492
16487.75,7281.162598,-0.049539203,16554.25,9504.60797
16488,7281.162598,-0.030646891,16556.25,9693.53109
16488.25,7281.162598,-0.000482823,16558.25,9995.17177
16488.5,7156.354492,0.015711061,16560.25,10157.11061
16488.75,7156.354492,0.042560474,16562.25,10425.60474
16489,7156.354492,0.042560474,16564.25,10425.60474
16489.25,7156.354492,0.085195625,16566.25,10851.95625
16489.5,7116.234863,0.107601053,16568.25,11076.01053
16489.75,7116.234863,0.130006489,16570.25,11300.06489
16490,7116.234863,0.152411916,16572.25,11524.11916
16490.25,7116.234863,0.174817352,16574.25,11748.17352
16490.5,7116.234863,0.197222772,16576.25,11972.22772
16490.75,7116.234863,0.219628208,16578.25,12196.28208
16491,7116.234863,0.237743258,16580.25,12377.43258
16491.25,7116.234863,0.255858309,16582.25,12558.58309
16491.5,7116.234863,0.264889925,16584.25,12648.89925
16491.75,7116.234863,0.283595309,16586.25,12835.95309
16492,7116.234863,0.302300677,16588.25,13023.00677
16492.25,7116.234863,0.321006045,16590.25,13210.06045
16492.5,7116.234863,0.348003526,16592.25,13480.03526
16492.75,7116.234863,0.375000973,16594.25,13750.00973
16493,7116.234863,0.401998453,16596.25,14019.98453
16493.25,7116.234863,0.428995934,16598.25,14289.95934
16493.5,7116.234863,0.455993381,16600.25,14559.93381
16493.75,7116.234863,0.482990861,16602.25,14829.90861
16494,7116.234863,0.509337959,16604.25,15093.37959
16494.25,7116.234863,0.535685091,16606.25,15356.85091
16494.5,7116.234863,0.562032156,16608.25,15620.32156
16494.75,7116.234863,0.588379288,16610.25,15883.79288
16495,7116.234863,0.610277786,16612.25,16102.77786
16495.25,7116.234863,0.632176285,16614.25,16321.76285
16495.5,7116.234863,0.65407485,16616.25,16540.7485
16495.75,7116.234863,0.675973349,16618.25,16759.73349
16496,7116.234863,0.692508307,16620.25,16925.08307
16496.25,7116.234863,0.709043264,16622.25,17090.43264
16496.5,7116.234863,0.725578222,16624.25,17255.78222
16496.75,7116.234863,0.750301952,16626.25,17503.01952
16497,7116.234863,0.775025749,16628.25,17750.25749
16497.25,7116.234863,0.799749479,16630.25,17997.49479
16497.5,7116.234863,0.814456959,16632.25,18144.56959
16497.75,7116.234863,0.829164505,16634.25,18291.64505
16498,7116.234863,0.843871984,16636.25,18438.71984
16498.25,7116.234863,0.851326361,16638.25,18513.26361
16498.5,7116.234863,0.85878067,16640.25,18587.8067
16498.75,7116.234863,0.866235046,16642.25,18662.35046
16499,7116.234863,0.873689356,16644.25,18736.89356
16499.25,7116.234863,0.881143732,16646.25,18811.43732
16499.5,7116.234863,0.895457678,16648.25,18954.57678
16499.75,7116.234863,0.909771624,16650.25,19097.71624
16500,7116.234863,0.924085503,16652.25,19240.85503
16500.25,7116.234863,0.938399448,16654.25,19383.99448
16500.5,7116.234863,0.952713394,16656.25,19527.13394
16500.75,7116.234863,0.963963718,16658.25,19639.63718
16501,7116.234863,0.975214043,16660.25,19752.14043
16501.25,7116.234863,0.976906939,16662.25,19769.06939
16501.5,7116.234863,0.978599834,16664.25,19785.99834
16501.75,7116.234863,0.98029273,16666.25,19802.9273
16502,7116.234863,0.981985626,16668.25,19819.85626
16502.25,7116.234863,0.983678522,16670.25,19836.78522
16502.5,7116.234863,0.985371418,16672.25,19853.71418
16502.75,7142.836426,0.98854579,16674.25,19885.4579
16503,7157.009277,0.991720228,16676.25,19917.20228
16503.25,7171.699707,0.9948946,16678.25,19948.946
16503.5,7189.907715,0.98939908,16680.25,19893.9908
16503.75,7206.898926,0.983903561,16682.25,19839.03561
16504,7237.100098,0.983903561,16684.25,19839.03561
16504.25,7279.037598,0.983,16686.25,19830
16504.5,7317.703125,0.984,16688.25,19840
16504.75,7348.018555,0.984,16690.25,19840
16505,7365.683594,0.984,16692.25,19840
16505.25,7381.657715,0.985,16694.25,19850
16505.5,7398.094238,0.985,16696.25,19850
16505.75,7475.419434,0.985,16698.25,19850
16506,7475.419434,0.986,16700.25,19860
16506.25,7487.466309,0.987,16702.25,19870
16506.5,7493.868652,0.987,16704.25,19870
16506.75,7493.867676,0.987,16706.25,19870
16507,7493.867676,0.988,16708.25,19880
16507.25,7500.289063,0.989,16710.25,19890
16507.5,7502.865234,0.989,16712.25,19890
16507.75,7513.189453,0.988584709,16714.25,19885.84709
16508,7513.189453,0.996576402,16716.25,19965.76402
16508.25,7513.189453,0.98332704,16718.25,19833.2704
16508.5,7522.012695,0.970077678,16720.25,19700.77678
16508.75,7539.219238,,,
16509,7539.219238,,,
16509.25,7539.219238,,,
16509.5,7545.774414,,,
16509.75,7545.774902,,,
16510,7545.774902,,,
16510.25,7545.774902,,,
16510.5,7545.774902,,,
16510.75,7545.774902,,,
16511,7545.774902,,,
16511.25,7545.774902,,,
16511.5,7545.774902,,,
16511.75,7545.774902,,,
16512,7545.774902,,,
16512.25,7545.774902,,,
16512.5,7545.774902,,,
16512.75,7545.774902,,,
16513,7545.774902,,,
16513.25,7545.774902,,,
16513.5,7545.774902,,,
16513.75,7545.774902,,,
16514,7545.774902,,,
16514.25,7545.774902,,,
16514.5,7545.774902,,,
16514.75,7545.774902,,,
16515,7545.774902,,,
16515.25,7545.774902,,,
16515.5,7545.774902,,,
16515.75,7545.774902,,,
16516,7545.774902,,,
16516.25,7545.774902,,,
16516.5,7545.774902,,,
16516.75,7545.774902,,,
16517,7545.774902,,,
16517.25,7545.774902,,,
16517.5,7545.774902,,,
16517.75,7545.774902,,,
16518,7545.774902,,,
16518.25,7545.774902,,,
16518.5,7545.774902,,,
16518.75,7545.774902,,,
16519,7545.774902,,,
16519.25,7545.774902,,,
16519.5,7545.774902,,,
16519.75,7545.774902,,,
16520,7545.774902,,,
16520.25,7545.774902,,,
16520.5,7545.774902,,,
16520.75,7545.774902,,,
16521,7545.774902,,,
16521.25,7545.774902,,,
16521.5,7545.774902,,,
16521.75,7545.774902,,,
16522,7545.774902,,,
16522.25,7545.774902,,,
16522.5,7545.774902,,,
16522.75,7550.406738,,,
16523,7593.280762,,,
16523.25,7619.635254,,,
16523.5,7676.930664,,,
16523.75,7756.961426,,,
16524,7796.582031,,,
16524.25,7899.94043,,,
16524.5,8072.281738,,,
16524.75,8139.663086,,,
16525,8193.780273,,,
16525.25,8228.280273,,,
16525.5,8282.268555,,,
16525.75,8423.970703,,,
16526,8558.710938,,,
16526.25,8599.679688,,,
16526.5,8603.106445,,,
16526.75,8621.0625,,,
16527,8621.063477,,,
16527.25,8621.063477,,,
16527.5,8639.158203,,,
16527.75,8665.936523,,,
16528,8675.766602,,,
16528.25,8675.766602,,,
16528.5,8675.766602,,,
16528.75,8731.723633,,,
16529,8731.723633,,,
16529.25,8731.723633,,,
16529.5,8731.723633,,,
16529.75,8769.725586,,,
16530,8769.725586,,,
16530.25,8769.725586,,,
16530.5,8769.725586,,,
16530.75,8769.725586,,,
16531,8769.725586,,,
16531.25,8769.725586,,,
16531.5,8769.725586,,,
16531.75,8769.725586,,,
16532,8769.725586,,,
16532.25,8769.725586,,,
16532.5,8769.725586,,,
16532.75,8769.725586,,,
16533,8769.725586,,,
16533.25,8769.725586,,,
16533.5,8769.725586,,,
16533.75,8769.725586,,,
16534,8769.725586,,,
16534.25,8769.725586,,,
16534.5,8769.725586,,,
16534.75,8769.725586,,,
16535,8769.725586,,,
16535.25,8769.725586,,,
16535.5,8769.725586,,,
16535.75,8769.725586,,,
16536,8769.725586,,,
16536.25,8769.725586,,,
16536.5,8769.725586,,,
16536.75,8769.725586,,,
16537,8769.725586,,,
16537.25,8769.725586,,,
16537.5,8769.725586,,,
16537.75,8769.725586,,,
16538,8769.725586,,,
16538.25,8769.725586,,,
16538.5,8769.725586,,,
16538.75,8769.725586,,,
16539,8769.725586,,,
16539.25,8769.725586,,,
16539.5,8769.725586,,,
16539.75,8769.725586,,,
16540,8769.725586,,,
16540.25,8769.725586,,,
16540.5,8769.725586,,,
16540.75,8769.725586,,,
16541,8769.725586,,,
16541.25,8769.725586,,,
16541.5,8769.725586,,,
16541.75,8769.725586,,,
16542,8769.725586,,,
16542.25,8769.725586,,,
16542.5,8769.725586,,,
16542.75,8769.725586,,,
16543,8769.725586,,,
16543.25,8769.725586,,,
16543.5,8785.958008,,,
16543.75,8812.990234,,,
16544,8883.533203,,,
16544.25,8959.095703,,,
16544.5,9045.341797,,,
16544.75,9109.052734,,,
16545,9150.81543,,,
16545.25,9195.040039,,,
16545.5,9243.982422,,,
16545.75,9305.521484,,,
16546,9458.125977,,,
16546.25,9469.927734,,,
16546.5,9503.150391,,,
16546.75,9503.150391,,,
16547,9569.763672,,,
16547.25,9569.764648,,,
16547.5,9583.474609,,,
16547.75,9602.520508,,,
16548,9625.024414,,,
16548.25,9625.024414,,,
16548.5,9625.024414,,,
16548.75,9625.024414,,,
16549,9667.207031,,,
16549.25,9667.207031,,,
16549.5,9667.207031,,,
16549.75,9669.125,,,
16550,9695.680664,,,
16550.25,9695.680664,,,
16550.5,9695.680664,,,
16550.75,9695.680664,,,
16551,9695.680664,,,
16551.25,9695.680664,,,
16551.5,9695.680664,,,
16551.75,9695.680664,,,
16552,9695.680664,,,
16552.25,9695.680664,,,
16552.5,9695.680664,,,
16552.75,9695.680664,,,
16553,9695.680664,,,
16553.25,9695.680664,,,
16553.5,9695.680664,,,
16553.75,9695.680664,,,
16554,9695.680664,,,
16554.25,9695.680664,,,
16554.5,9695.680664,,,
16554.75,9695.680664,,,
16555,9695.680664,,,
16555.25,9695.680664,,,
16555.5,9695.680664,,,
16555.75,9695.680664,,,
16556,9695.680664,,,
16556.25,9695.680664,,,
16556.5,9695.680664,,,
16556.75,9695.680664,,,
16557,9695.680664,,,
16557.25,9695.680664,,,
16557.5,9695.680664,,,
16557.75,9695.680664,,,
16558,9695.680664,,,
16558.25,9695.680664,,,
16558.5,9695.680664,,,
16558.75,9695.680664,,,
16559,9695.680664,,,
16559.25,9695.680664,,,
16559.5,9695.680664,,,
16559.75,9695.680664,,,
16560,9695.680664,,,
16560.25,9695.680664,,,
16560.5,9695.680664,,,
16560.75,9695.680664,,,
16561,9695.680664,,,
16561.25,9695.680664,,,
16561.5,9695.680664,,,
16561.75,9695.680664,,,
16562,9695.680664,,,
16562.25,9695.680664,,,
16562.5,9695.680664,,,
16562.75,9695.680664,,,
16563,9695.680664,,,
16563.25,9695.680664,,,
16563.5,9709.018555,,,
16563.75,9755.339844,,,
16564,9831.722656,,,
16564.25,10012.60254,,,
16564.5,10160.95508,,,
16564.75,10438.54102,,,
16565,10512.77441,,,
16565.25,10529.53906,,,
16565.5,10694.29688,,,
16565.75,10886.02734,,,
16566,11086.21777,,,
16566.25,11296.79199,,,
16566.5,11352.84082,,,
16566.75,11414.62305,,,
16567,11473.66113,,,
16567.25,11640.42285,,,
16567.5,11640.42285,,,
16567.75,11685.14941,,,
16568,11752.03516,,,
16568.25,11752.03516,,,
16568.5,11752.03516,,,
16568.75,11752.03516,,,
16569,11830.77246,,,
16569.25,11855.06445,,,
16569.5,11855.06445,,,
16569.75,11855.06445,,,
16570,11961.33496,,,
16570.25,11961.33398,,,
16570.5,11961.33398,,,
16570.75,11961.33398,,,
16571,11961.33398,,,
16571.25,11961.33398,,,
16571.5,11961.33398,,,
16571.75,11961.33398,,,
16572,11961.33398,,,
16572.25,11961.33398,,,
16572.5,11961.33398,,,
16572.75,11961.33398,,,
16573,11961.33398,,,
16573.25,11961.33398,,,
16573.5,11961.33398,,,
16573.75,11961.33398,,,
16574,11961.33398,,,
16574.25,11961.33398,,,
16574.5,11961.33398,,,
16574.75,11961.33398,,,
16575,11961.33398,,,
16575.25,11961.33398,,,
16575.5,11961.33398,,,
16575.75,11961.33398,,,
16576,11961.33398,,,
16576.25,11961.33398,,,
16576.5,11961.33398,,,
16576.75,11961.33398,,,
16577,11961.33398,,,
16577.25,11961.33398,,,
16577.5,11961.33398,,,
16577.75,11961.33398,,,
16578,11961.33398,,,
16578.25,11961.33398,,,
16578.5,11961.33398,,,
16578.75,11961.33398,,,
16579,11961.33398,,,
16579.25,11961.33398,,,
16579.5,11961.33398,,,
16579.75,11961.33398,,,
16580,11961.33398,,,
16580.25,11961.33398,,,
16580.5,11961.33398,,,
16580.75,11961.33398,,,
16581,11961.33398,,,
16581.25,11961.33398,,,
16581.5,11961.33398,,,
16581.75,11961.33398,,,
16582,11961.33398,,,
16582.25,11961.33398,,,
16582.5,11961.33398,,,
16582.75,11961.33398,,,
16583,11961.33398,,,
16583.25,11961.33398,,,
16583.5,11961.33398,,,
16583.75,11961.33398,,,
16584,11961.33398,,,
16584.25,12091.69531,,,
16584.5,12233.74023,,,
16584.75,12393.49316,,,
16585,12514.36621,,,
16585.25,12590.0127,,,
16585.5,12639.31543,,,
16585.75,12798.37109,,,
16586,12988.03613,,,
16586.25,13127.9707,,,
16586.5,13252.24121,,,
16586.75,13362.49121,,,
16587,13414.70215,,,
16587.25,13627.89648,,,
16587.5,13709.98633,,,
16587.75,13720.42383,,,
16588,13720.42383,,,
16588.25,13750.29492,,,
16588.5,13750.29492,,,
16588.75,13770.01953,,,
16589,13780.40918,,,
16589.25,13903.28809,,,
16589.5,13903.28809,,,
16589.75,13903.28809,,,
16590,13903.28809,,,
16590.25,13997.99316,,,
16590.5,13997.99316,,,
16590.75,13997.99316,,,
16591,13997.99316,,,
16591.25,13997.99316,,,
16591.5,13997.99316,,,
16591.75,13997.99316,,,
16592,13997.99316,,,
16592.25,13997.99316,,,
16592.5,13997.99316,,,
16592.75,13997.99316,,,
16593,13997.99316,,,
16593.25,13997.99316,,,
16593.5,13997.99316,,,
16593.75,13997.99316,,,
16594,13997.99316,,,
16594.25,13997.99316,,,
16594.5,13997.99316,,,
16594.75,13997.99316,,,
16595,13997.99316,,,
16595.25,13997.99316,,,
16595.5,13997.99316,,,
16595.75,13997.99316,,,
16596,13997.99316,,,
16596.25,13997.99316,,,
16596.5,13997.99316,,,
16596.75,13997.99316,,,
16597,13997.99316,,,
16597.25,13997.99316,,,
16597.5,13997.99316,,,
16597.75,13997.99316,,,
16598,13997.99316,,,
16598.25,13997.99316,,,
16598.5,13997.99316,,,
16598.75,13997.99316,,,
16599,13997.99316,,,
16599.25,13997.99316,,,
16599.5,13997.99316,,,
16599.75,13997.99316,,,
16600,13997.99316,,,
16600.25,13997.99316,,,
16600.5,13997.99316,,,
16600.75,13997.99316,,,
16601,13997.99316,,,
16601.25,13997.99316,,,
16601.5,13997.99316,,,
16601.75,13997.99316,,,
16602,13997.99316,,,
16602.25,13997.99316,,,
16602.5,13997.99316,,,
16602.75,13997.99316,,,
16603,13997.99316,,,
16603.25,13997.99316,,,
16603.5,13997.99316,,,
16603.75,13997.99316,,,
16604,13997.99316,,,
16604.25,13997.99316,,,
16604.5,14192.3418,,,
16604.75,14253.07129,,,
16605,14413.375,,,
16605.25,14586.32031,,,
16605.5,14621.98438,,,
16605.75,14822.78516,,,
16606,15050.50781,,,
16606.25,15283.51074,,,
16606.5,15489.60254,,,
16606.75,15616.68848,,,
16607,15687.66504,,,
16607.25,15812.40039,,,
16607.5,16110.38184,,,
16607.75,16110.38184,,,
16608,16162.38281,,,
16608.25,16199.10156,,,
16608.5,16199.10156,,,
16608.75,16199.10156,,,
16609,16236.13379,,,
16609.25,16311.13477,,,
16609.5,16349.10352,,,
16609.75,16349.10352,,,
16610,16349.10352,,,
16610.25,16406.14453,,,
16610.5,16464.88672,,,
16610.75,16464.88672,,,
16611,16464.88672,,,
16611.25,16504.10547,,,
16611.5,16504.10547,,,
16611.75,16504.10547,,,
16612,16504.10547,,,
16612.25,16504.10547,,,
16612.5,16504.10547,,,
16612.75,16504.10547,,,
16613,16504.10547,,,
16613.25,16504.10547,,,
16613.5,16504.10547,,,
16613.75,16504.10547,,,
16614,16504.10547,,,
16614.25,16504.10547,,,
16614.5,16504.10547,,,
16614.75,16504.10547,,,
16615,16504.10547,,,
16615.25,16504.10547,,,
16615.5,16504.10547,,,
16615.75,16504.10547,,,
16616,16504.10547,,,
16616.25,16504.10547,,,
16616.5,16504.10547,,,
16616.75,16504.10547,,,
16617,16504.10547,,,
16617.25,16504.10547,,,
16617.5,16504.10547,,,
16617.75,16504.10547,,,
16618,16504.10547,,,
16618.25,16504.10547,,,
16618.5,16504.10547,,,
16618.75,16504.10547,,,
16619,16504.10547,,,
16619.25,16504.10547,,,
16619.5,16504.10547,,,
16619.75,16504.10547,,,
16620,16504.10547,,,
16620.25,16504.10547,,,
16620.5,16504.10547,,,
16620.75,16504.10547,,,
16621,16504.10547,,,
16621.25,16504.10547,,,
16621.5,16504.10547,,,
16621.75,16504.10547,,,
16622,16504.10547,,,
16622.25,16504.10547,,,
16622.5,16504.10547,,,
16622.75,16504.10547,,,
16623,16504.10547,,,
16623.25,16504.10547,,,
16623.5,16504.10547,,,
16623.75,16504.10547,,,
16624,16504.10547,,,
16624.25,16504.10547,,,
16624.5,16566.18359,,,
16624.75,16652.24219,,,
16625,16710.10352,,,
16625.25,16824.45313,,,
16625.5,16922.74805,,,
16625.75,16964.56641,,,
16626,17117.50391,,,
16626.25,17384.25195,,,
16626.5,17484.45508,,,
16626.75,17582.00781,,,
16627,17651.34766,,,
16627.25,17723.44141,,,
16627.5,17889.54102,,,
16627.75,18080.54297,,,
16628,18119.4043,,,
16628.25,18133.68164,,,
16628.5,18161.61133,,,
16628.75,18161.61133,,,
16629,18161.61133,,,
16629.25,18189.69531,,,
16629.5,18246.33008,,,
16629.75,18246.33008,,,
16630,18246.33008,,,
16630.25,18246.33008,,,
16630.5,18361.45313,,,
16630.75,18361.45313,,,
16631,18361.45313,,,
16631.25,18361.45313,,,
16631.5,18390.62109,,,
16631.75,18390.62109,,,
16632,18390.62109,,,
16632.25,18390.62109,,,
16632.5,18390.62109,,,
16632.75,18390.62109,,,
16633,18390.62109,,,
16633.25,18390.62109,,,
16633.5,18390.62109,,,
16633.75,18390.62109,,,
16634,18390.62109,,,
16634.25,18390.62109,,,
16634.5,18390.62109,,,
16634.75,18390.62109,,,
16635,18390.62109,,,
16635.25,18390.62109,,,
16635.5,18390.62109,,,
16635.75,18390.62109,,,
16636,18390.62109,,,
16636.25,18390.62109,,,
16636.5,18390.62109,,,
16636.75,18390.62109,,,
16637,18390.62109,,,
16637.25,18390.62109,,,
16637.5,18390.62109,,,
16637.75,18390.62109,,,
16638,18390.62109,,,
16638.25,18390.62109,,,
16638.5,18390.62109,,,
16638.75,18390.62109,,,
16639,18390.62109,,,
16639.25,18390.62109,,,
16639.5,18390.62109,,,
16639.75,18390.62109,,,
16640,18390.62109,,,
16640.25,18390.62109,,,
16640.5,18390.62109,,,
16640.75,18390.62109,,,
16641,18390.62109,,,
16641.25,18390.62109,,,
16641.5,18390.62109,,,
16641.75,18390.62109,,,
16642,18390.62109,,,
16642.25,18390.62109,,,
16642.5,18390.62109,,,
16642.75,18390.62109,,,
16643,18390.62109,,,
16643.25,18390.62109,,,
16643.5,18390.62109,,,
16643.75,18390.62109,,,
16644,18390.62109,,,
16644.25,18390.62109,,,
16644.5,18390.62109,,,
16644.75,18404.04883,,,
16645,18422.85156,,,
16645.25,18454.72852,,,
16645.5,18487.45703,,,
16645.75,18573.55078,,,
16646,18623.41406,,,
16646.25,18747.54688,,,
16646.5,18857.53711,,,
16646.75,18908.77539,,,
16647,18947.21484,,,
16647.25,18996.25977,,,
16647.5,19036,,,
16647.75,19260.88281,,,
16648,19286.75195,,,
16648.25,19325.13672,,,
16648.5,19341.29883,,,
16648.75,19341.30078,,,
16649,19341.30078,,,
16649.25,19351.75391,,,
16649.5,19362.79102,,,
16649.75,19390.06445,,,
16650,19390.06445,,,
16650.25,19390.06445,,,
16650.5,19390.06445,,,
16650.75,19439.25195,,,
16651,19439.25195,,,
16651.25,19439.25195,,,
16651.5,19439.91211,,,
16651.75,19472.27539,,,
16652,19472.27539,,,
16652.25,19472.27539,,,
16652.5,19472.27539,,,
16652.75,19472.27539,,,
16653,19472.27539,,,
16653.25,19472.27539,,,
16653.5,19472.27539,,,
16653.75,19472.27539,,,
16654,19472.27539,,,
16654.25,19472.27539,,,
16654.5,19472.27539,,,
16654.75,19472.27539,,,
16655,19472.27539,,,
16655.25,19472.27539,,,
16655.5,19472.27539,,,
16655.75,19472.27539,,,
16656,19472.27539,,,
16656.25,19472.27539,,,
16656.5,19472.27539,,,
16656.75,19472.27539,,,
16657,19472.27539,,,
16657.25,19472.27539,,,
16657.5,19472.27539,,,
16657.75,19472.27539,,,
16658,19472.27539,,,
16658.25,19472.27539,,,
16658.5,19472.27539,,,
16658.75,19472.27539,,,
16659,19472.27539,,,
16659.25,19472.27539,,,
16659.5,19472.27539,,,
16659.75,19472.27539,,,
16660,19472.27539,,,
16660.25,19472.27539,,,
16660.5,19472.27539,,,
16660.75,19472.27539,,,
16661,19472.27539,,,
16661.25,19472.27539,,,
16661.5,19472.27539,,,
16661.75,19472.27539,,,
16662,19472.27539,,,
16662.25,19472.27539,,,
16662.5,19472.27539,,,
16662.75,19472.27539,,,
16663,19472.27539,,,
16663.25,19472.27539,,,
16663.5,19472.27539,,,
16663.75,19472.27539,,,
16664,19472.27539,,,
16664.25,19472.27539,,,
16664.5,19472.27539,,,
16664.75,19472.27539,,,
16665,19472.27539,,,
16665.25,19473.86328,,,
16665.5,19486.80859,,,
16665.75,19501.41406,,,
16666,19538.3457,,,
16666.25,19571.52344,,,
16666.5,19614.04102,,,
16666.75,19633.14063,,,
16667,19633.66797,,,
16667.25,19660.75586,,,
16667.5,19686.11914,,,
16667.75,19710.75586,,,
16668,19761.37109,,,
16668.25,19769.99219,,,
16668.5,19779.91211,,,
16668.75,19779.91211,,,
16669,19807.29102,,,
16669.25,19807.29102,,,
16669.5,19813.12305,,,
16669.75,19824.80859,,,
16670,19830.6582,,,
16670.25,19830.6582,,,
16670.5,19830.6582,,,
16670.75,19844.7832,,,
16671,19848.24609,,,
16671.25,19848.24609,,,
16671.5,19848.24609,,,
16671.75,19854.11914,,,
16672,19860,,,
16672.25,19860,,,
16672.5,19860,,,
16672.75,19860,,,
16673,19860,,,
16673.25,19860,,,
16673.5,19860,,,
16673.75,19860,,,
16674,19860,,,
16674.25,19860,,,
16674.5,19860,,,
16674.75,19860,,,
16675,19860,,,
16675.25,19860,,,
16675.5,19860,,,
16675.75,19860,,,
16676,19860,,,
16676.25,19860,,,
16676.5,19860,,,
16676.75,19860,,,
16677,19860,,,
16677.25,19860,,,
16677.5,19860,,,
16677.75,19860,,,
16678,19860,,,
16678.25,19860,,,
16678.5,19860,,,
16678.75,19860,,,
16679,19860,,,
16679.25,19860,,,
16679.5,19860,,,
16679.75,19860,,,
16680,19860,,,
16680.25,19860,,,
16680.5,19860,,,
16680.75,19860,,,
16681,19860,,,
16681.25,19860,,,
16681.5,19860,,,
16681.75,19860,,,
16682,19860,,,
16682.25,19860,,,
16682.5,19860,,,
16682.75,19860,,,
16683,19860,,,
16683.25,19860,,,
16683.5,19860,,,
16683.75,19860,,,
16684,19860,,,
16684.25,19860,,,
16684.5,19860,,,
16684.75,19860,,,
16685,19860,,,
16685.25,19860,,,
16685.5,19858.99219,,,
16685.75,19858.99219,,,
16686,19855.46484,,,
16686.25,19850.47266,,,
16686.5,19846.88281,,,
16686.75,19838.31055,,,
16687,19836.29102,,,
16687.25,19834.85938,,,
16687.5,19830.15625,,,
16687.75,19823.38477,,,
16688,19816.97852,,,
16688.25,19811.80859,,,
16688.5,19809.64063,,,
16688.75,19809.29297,,,
16689,19806.48828,,,
16689.25,19802.58008,,,
16689.5,19802.44531,,,
16689.75,19801.24609,,,
16690,19799.22852,,,
16690.25,19799.22852,,,
16690.5,19799.22852,,,
16690.75,19799.22852,,,
16691,19796.20313,,,
16691.25,19796.20313,,,
16691.5,19796.20313,,,
16691.75,19796.20313,,,
16692,19793.17969,,,
16692.25,19793.17969,,,
16692.5,19793.17969,,,
16692.75,19793.17969,,,
16693,19793.17969,,,
16693.25,19793.17969,,,
16693.5,19793.17969,,,
16693.75,19793.17969,,,
16694,19793.17969,,,
16694.25,19793.17969,,,
16694.5,19793.17969,,,
16694.75,19793.17969,,,
16695,19793.17969,,,
16695.25,19793.17969,,,
16695.5,19793.17969,,,
16695.75,19793.17969,,,
16696,19793.17969,,,
16696.25,19793.17969,,,
16696.5,19793.17969,,,
16696.75,19793.17969,,,
16697,19793.17969,,,
