Time, Ptotal,regD,Time regD,Power
19445.75,19907.56836,,,
19446,19907.56836,,,
19446.25,19907.56836,,,
19446.5,19907.56836,,,
19446.75,19907.56836,,,
19447,19907.56836,,,
19447.25,19907.56836,,,
19447.5,19907.56836,,,
19447.75,19907.56836,,,
19448,19907.56836,,,
19448.25,19907.56836,,,
19448.5,19907.56836,,,
19448.75,19907.56836,,,
19449,19907.56836,,,
19449.25,19907.56836,,,
19449.5,19907.56836,,,
19449.75,19907.56836,,,
19450,19907.56836,,,
19450.25,19907.56836,,,
19450.5,19907.56836,,,
19450.75,19907.56836,,,
19451,19907.56836,,,
19451.25,19907.56836,,,
19451.5,19907.56836,,,
19451.75,19907.56836,,,
19452,19907.56836,,,
19452.25,19907.56836,,,
19452.5,19907.56836,,,
19452.75,19907.56836,,,
19453,19907.56836,,,
19453.25,19907.56836,,,
19453.5,19907.56836,,,
19453.75,19907.56836,,,
19454,19907.56836,,,
19454.25,19907.56836,,,
19454.5,19907.56836,,,
19454.75,19907.56836,,,
19455,19907.56836,,,
19455.25,19907.56836,,,
19455.5,19907.56836,,,
19455.75,19907.56836,,,
19456,19907.56836,,,
19456.25,19907.56836,,,
19456.5,19907.56836,,,
19456.75,19907.56836,,,
19457,19907.56836,,,
19457.25,19907.56836,,,
19457.5,19907.56836,,,
19457.75,19907.56836,,,
19458,19907.56836,,,
19458.25,19907.56836,,,
19458.5,19907.56836,,,
19458.75,19907.56836,,,
19459,19907.56836,,,
19459.25,19907.56836,,,
19459.5,19907.56836,,,
19459.75,19907.56836,,,
19460,19907.56836,,,
19460.25,19907.56836,,,
19460.5,19907.56836,,,
19460.75,19907.56836,,,
19461,19907.56836,,,
19461.25,19907.56836,,,
19461.5,19907.56836,,,
19461.75,19907.56836,,,
19462,19907.56836,,,
19462.25,19907.56836,,,
19462.5,19907.56836,,,
19462.75,19907.56836,,,
19463,19907.56836,,,
19463.25,19907.56836,,,
19463.5,19907.56836,,,
19463.75,19907.56836,,,
19464,19907.56836,,,
19464.25,19907.56836,,,
19464.5,19907.56836,,,
19464.75,19907.56836,,,
19465,19907.56836,,,
19465.25,19907.56836,,,
19465.5,19907.56836,,,
19465.75,19907.56836,,,
19466,19907.56836,,,
19466.25,19907.56836,,,
19466.5,19907.56836,,,
19466.75,19907.56836,,,
