Time, Ptotal,regD,Time regD,Power
22140.25,19791.40625,,,
22140.5,19791.40625,,,
22140.75,19791.40625,,,
22141,19791.40625,,,
22141.25,19791.40625,,,
22141.5,19791.40625,,,
22141.75,19791.40625,,,
22142,19791.40625,,,
22142.25,19791.40625,,,
22142.5,19791.40625,,,
22142.75,19791.40625,,,
22143,19791.40625,,,
22143.25,19791.40625,,,
22143.5,19791.40625,,,
22143.75,19791.40625,,,
22144,19791.40625,,,
22144.25,19791.40625,,,
22144.5,19791.40625,,,
22144.75,19791.40625,,,
22145,19791.40625,,,
22145.25,19791.40625,,,
22145.5,19791.40625,,,
22145.75,19791.40625,,,
22146,19791.40625,,,
22146.25,19791.40625,,,
22146.5,19799.38281,,,
22146.75,19802.37305,,,
22147,19810.9043,,,
22147.25,19818.33398,,,
22147.5,19821.85547,,,
22147.75,19828.60938,,,
22148,19842.57422,,,
22148.25,19848.72266,,,
22148.5,19862.16016,,,
22148.75,19866.57813,,,
22149,19872.64063,,,
22149.25,19875.37305,,,
22149.5,19892.03516,,,
22149.75,19892.92969,,,
22150,19895.79883,,,
22150.25,19897.55469,,,
22150.5,19897.55469,,,
22150.75,19897.55469,,,
22151,19897.55469,,,
22151.25,19902.82422,,,
22151.5,19904.58203,,,
22151.75,19904.58203,,,
22152,19904.58203,,,
22152.25,19906.33984,,,
22152.5,19909.85742,,,
22152.75,19909.85742,,,
22153,19909.85742,,,
22153.25,19911.61719,,,
22153.5,19911.66602,,,
22153.75,19911.66602,,,
22154,19911.66602,,,
22154.25,19911.66602,,,
22154.5,19911.66602,,,
22154.75,19911.66602,,,
22155,19911.66602,,,
22155.25,19911.66602,,,
22155.5,19911.66602,,,
22155.75,19911.66602,,,
22156,19911.66602,,,
22156.25,19911.66602,,,
22156.5,19911.66602,,,
22156.75,19911.66602,,,
22157,19911.66602,,,
22157.25,19911.66602,,,
22157.5,19911.66602,,,
22157.75,19911.66602,,,
22158,19911.66602,,,
22158.25,19911.66602,,,
22158.5,19911.66602,,,
22158.75,19911.66602,,,
22159,19911.66602,,,
22159.25,19911.66602,,,
22159.5,19911.66602,,,
22159.75,19911.66602,,,
22160,19911.66602,,,
22160.25,19911.66602,,,
22160.5,19911.66602,,,
22160.75,19911.66602,,,
22161,19911.66602,,,
22161.25,19911.66602,,,
22161.5,19911.66602,,,
22161.75,19911.66602,,,
22162,19911.66602,,,
22162.25,19911.66602,,,
22162.5,19911.66602,,,
22162.75,19911.66602,,,
22163,19911.66602,,,
22163.25,19911.66602,,,
22163.5,19911.66602,,,
22163.75,19911.66602,,,
22164,19911.66602,,,
22164.25,19911.66602,,,
22164.5,19911.66602,,,
22164.75,19911.66602,,,
